delegado;memoria;tiempo
delegado 0: ;0.0;2.60497956E8
delegado 1: ;0.0;9.7429515E7
delegado 2: ;0.0;8.2143867E7
delegado 3: ;0.0;8.2597841E7
delegado 4: ;19.3;8.114376E7
delegado 5: ;19.3;8.6119184E7
delegado 6: ;19.3;8.2454481E7
delegado 7: ;22.0;8.3266367E7
delegado 8: ;22.0;8.1970275E7
delegado 9: ;22.0;8.1469246E7
delegado 10: ;13.2;8.2735349E7
delegado 11: ;13.2;8.2001482E7
delegado 12: ;13.2;8.1632355E7
delegado 13: ;13.2;8.0391607E7
delegado 14: ;6.8;8.8959079E7
delegado 15: ;6.8;8.1349292E7
delegado 16: ;6.8;9.4754435E7
delegado 17: ;9.1;8.1624309E7
delegado 18: ;9.1;9.4498435E7
delegado 19: ;9.1;8.2072675E7
delegado 20: ;9.2;8.1368065E7
delegado 21: ;9.2;8.9797784E7
delegado 22: ;9.2;9.5908143E7
delegado 23: ;6.4;8.1252256E7
delegado 24: ;6.4;8.638201E7
delegado 25: ;6.4;8.2797033E7
delegado 26: ;4.2;8.0452072E7
delegado 27: ;4.2;8.176133E7
delegado 28: ;4.2;8.239938E7
delegado 29: ;9.7;8.2152157E7
delegado 30: ;9.7;8.1557261E7
delegado 31: ;9.7;8.1525566E7
delegado 32: ;5.7;8.0970411E7
delegado 33: ;5.7;8.1413901E7
delegado 34: ;5.7;8.0449634E7
delegado 35: ;5.1;8.1178137E7
delegado 36: ;5.1;9.5472211E7
delegado 37: ;5.1;8.1260789E7
delegado 38: ;4.9;9.2821512E7
delegado 39: ;4.9;9.4343616E7
delegado 40: ;4.9;8.2557369E7
delegado 41: ;8.0;8.1418534E7
delegado 42: ;8.0;8.2077795E7
delegado 43: ;8.0;8.1740606E7
delegado 44: ;6.2;8.2146305E7
delegado 45: ;6.2;8.2024644E7
delegado 46: ;6.2;8.115912E7
delegado 47: ;8.9;8.1580423E7
delegado 48: ;8.9;8.0406723E7
delegado 49: ;8.9;9.1339149E7
delegado 50: ;7.4;9.2422883E7
delegado 51: ;7.4;8.0696126E7
delegado 52: ;7.4;8.2294054E7
delegado 53: ;13.6;8.2295517E7
delegado 54: ;13.6;8.9927491E7
delegado 55: ;13.6;8.1767181E7
delegado 56: ;15.8;8.1972225E7
delegado 57: ;15.8;8.4268425E7
delegado 58: ;15.8;8.1696477E7
delegado 59: ;7.8;8.0927501E7
delegado 60: ;7.8;8.108939E7
delegado 61: ;7.8;8.1526054E7
delegado 62: ;9.0;8.2130457E7
delegado 63: ;9.0;8.1053794E7
delegado 64: ;9.0;8.0188269E7
delegado 65: ;11.9;8.2268941E7
delegado 66: ;11.9;9.0977823E7
delegado 67: ;11.9;8.316226E7
delegado 68: ;17.7;8.8217166E7
delegado 69: ;17.7;8.2899433E7
delegado 70: ;17.7;8.1092804E7
delegado 71: ;14.5;9.7167907E7
delegado 72: ;14.5;8.2893582E7
delegado 73: ;14.5;9.4362389E7
delegado 74: ;7.2;8.1095973E7
delegado 75: ;7.2;8.1538975E7
delegado 76: ;7.2;8.1761574E7
delegado 77: ;7.1;8.8951034E7
delegado 78: ;7.1;8.1919075E7
delegado 79: ;7.1;9.6720272E7
delegado 80: ;4.5;8.1228362E7
delegado 81: ;4.5;8.2660744E7
delegado 82: ;4.5;8.1697452E7
delegado 83: ;11.6;8.1492651E7
delegado 84: ;11.6;8.7955314E7
delegado 85: ;11.6;9.2036932E7
delegado 86: ;4.1;8.248642E7
delegado 87: ;4.1;9.8422795E7
delegado 88: ;4.1;9.9453135E7
delegado 89: ;3.2;9.8510323E7
delegado 90: ;3.2;9.8685866E7
delegado 91: ;3.2;9.0306858E7
delegado 92: ;2.4;1.01461639E8
delegado 93: ;2.4;1.0023747E8
delegado 94: ;2.4;9.8319664E7
delegado 95: ;2.4;1.01956572E8
delegado 96: ;2.4;9.8198734E7
delegado 97: ;2.4;9.6113918E7
delegado 98: ;3.0;1.00162377E8
delegado 99: ;3.0;1.01325837E8
delegado 100: ;3.0;8.2768508E7
delegado 101: ;5.0;8.253762E7
delegado 102: ;5.0;8.3214435E7
delegado 103: ;5.0;8.2614907E7
delegado 104: ;1.3;9.8500571E7
delegado 105: ;1.3;9.9336594E7
delegado 106: ;1.3;1.00130926E8
delegado 107: ;2.7;9.7985401E7
delegado 108: ;2.7;1.00148724E8
delegado 109: ;2.7;9.7966871E7
delegado 110: ;2.1;9.8666849E7
delegado 111: ;2.1;9.9511162E7
delegado 112: ;2.1;1.0038595E8
delegado 113: ;1.7;1.01641327E8
delegado 114: ;1.7;9.9681584E7
delegado 115: ;1.7;9.9663299E7
delegado 116: ;8.0;9.9129356E7
delegado 117: ;8.0;9.3717512E7
delegado 118: ;8.0;9.4182457E7
delegado 119: ;6.3;1.00894294E8
delegado 120: ;6.3;9.9261744E7
delegado 121: ;6.3;9.683535E7
delegado 122: ;6.0;9.9825189E7
delegado 123: ;6.0;9.9075718E7
delegado 124: ;6.0;1.00436419E8
delegado 125: ;2.4;9.836745E7
delegado 126: ;2.4;9.8153629E7
delegado 127: ;2.4;1.00792137E8
delegado 128: ;2.0;9.8040746E7
delegado 129: ;2.0;1.00934766E8
delegado 130: ;2.0;1.00407406E8
delegado 131: ;3.5;9.8346239E7
delegado 132: ;3.5;9.8702445E7
delegado 133: ;3.5;9.958918E7
delegado 134: ;3.8;9.858566E7
delegado 135: ;3.8;9.7025279E7
delegado 136: ;3.8;8.7124899E7
delegado 137: ;2.8;1.01117136E8
delegado 138: ;2.8;1.00131657E8
delegado 139: ;2.8;9.8122665E7
delegado 140: ;3.1;1.01095437E8
delegado 141: ;3.1;1.02283765E8
delegado 142: ;3.1;9.7817416E7
delegado 143: ;5.1;1.01021563E8
delegado 144: ;5.1;1.00406431E8
delegado 145: ;5.1;1.00053881E8
delegado 146: ;4.1;9.858371E7
delegado 147: ;4.1;8.7003969E7
delegado 148: ;4.1;1.00981822E8
delegado 149: ;7.2;1.00082652E8
delegado 150: ;7.2;9.0345381E7
delegado 151: ;7.2;8.6919855E7
delegado 152: ;2.8;1.08767396E8
delegado 153: ;2.8;9.9485318E7
delegado 154: ;2.8;1.01715689E8
delegado 155: ;4.7;1.00221135E8
delegado 156: ;4.7;1.02384459E8
delegado 157: ;4.7;1.02399088E8
delegado 158: ;5.5;9.7617979E7
delegado 159: ;5.5;1.00657311E8
delegado 160: ;5.5;1.02426882E8
delegado 161: ;5.5;1.01734218E8
delegado 162: ;5.5;9.4786862E7
delegado 163: ;5.5;8.1784736E7
delegado 164: ;11.6;9.5939594E7
delegado 165: ;11.6;8.4267449E7
delegado 166: ;11.6;8.1925169E7
delegado 167: ;6.0;8.1837399E7
delegado 168: ;6.0;8.1580179E7
delegado 169: ;6.0;8.7207063E7
delegado 170: ;10.1;8.6674826E7
delegado 171: ;10.1;8.2660256E7
delegado 172: ;10.1;8.2257239E7
delegado 173: ;25.1;8.221189E7
delegado 174: ;25.1;8.4027053E7
delegado 175: ;25.1;9.6271419E7
delegado 176: ;5.5;9.4394816E7
delegado 177: ;5.5;8.3682062E7
delegado 178: ;5.5;8.1432187E7
delegado 179: ;6.7;8.917485E7
delegado 180: ;6.7;1.00923063E8
delegado 181: ;6.7;9.4052751E7
delegado 182: ;6.3;9.3148216E7
delegado 183: ;6.3;8.910634E7
delegado 184: ;6.3;8.1376842E7
delegado 185: ;5.3;8.1588713E7
delegado 186: ;5.3;8.0950907E7
delegado 187: ;5.3;8.2731449E7
delegado 188: ;5.3;8.1895181E7
delegado 189: ;5.3;8.1564332E7
delegado 190: ;5.3;8.2817757E7
delegado 191: ;10.0;8.0859722E7
delegado 192: ;10.0;8.0912629E7
delegado 193: ;10.0;8.1816187E7
delegado 194: ;9.5;8.1979296E7
delegado 195: ;9.5;8.1275661E7
delegado 196: ;9.5;8.3619403E7
delegado 197: ;9.9;8.1400248E7
delegado 198: ;9.9;8.1045748E7
delegado 199: ;9.9;8.2107783E7
delegado 200: ;9.0;8.143048E7
delegado 201: ;9.0;8.1692576E7
delegado 202: ;9.0;8.3133491E7
delegado 203: ;17.7;8.2407425E7
delegado 204: ;17.7;8.1079638E7
