delegado;memoria;tiempo
delegado 0: ;0.0;2.51935117E8
delegado 1: ;0.0;1.02591453E8
delegado 2: ;0.0;1.00077775E8
delegado 3: ;2.9;9.8149241E7
delegado 4: ;2.9;1.00471284E8
delegado 5: ;2.9;1.00842851E8
delegado 6: ;3.8;9.8591756E7
delegado 7: ;3.8;1.00979871E8
delegado 8: ;3.8;9.981763E7
delegado 9: ;5.0;1.01777373E8
delegado 10: ;5.0;9.8589317E7
delegado 11: ;5.0;9.8480091E7
delegado 12: ;3.6;8.7505973E7
delegado 13: ;3.6;9.8865066E7
delegado 14: ;3.6;1.06153024E8
delegado 15: ;2.4;1.02555369E8
delegado 16: ;2.4;1.00879178E8
delegado 17: ;2.4;9.7883245E7
delegado 18: ;3.1;9.9931002E7
delegado 19: ;3.1;1.0064829E8
delegado 20: ;3.1;9.9787398E7
delegado 21: ;5.9;1.00540527E8
delegado 22: ;5.9;9.8602971E7
delegado 23: ;5.9;9.8619062E7
delegado 24: ;4.4;9.8930407E7
delegado 25: ;4.4;9.9756922E7
delegado 26: ;4.4;1.01370941E8
delegado 27: ;2.1;9.9792762E7
delegado 28: ;2.1;9.5438809E7
delegado 29: ;2.1;1.00090453E8
delegado 30: ;6.6;1.00242834E8
delegado 31: ;6.6;8.9149982E7
delegado 32: ;6.6;8.7317508E7
delegado 33: ;3.0;9.9998781E7
delegado 34: ;3.0;1.01662538E8
delegado 35: ;3.0;1.00110933E8
delegado 36: ;7.9;1.01148587E8
delegado 37: ;7.9;1.01987293E8
delegado 38: ;7.9;1.01924877E8
delegado 39: ;6.9;1.0121661E8
delegado 40: ;6.9;1.00110446E8
delegado 41: ;6.9;9.9885897E7
delegado 42: ;7.9;9.9184945E7
delegado 43: ;7.9;1.00958416E8
delegado 44: ;7.9;9.996221E7
delegado 45: ;6.6;1.00674866E8
delegado 46: ;6.6;1.01298287E8
delegado 47: ;6.6;9.8462292E7
delegado 48: ;6.9;1.00737768E8
delegado 49: ;6.9;1.00381075E8
delegado 50: ;6.9;1.00162133E8
delegado 51: ;6.9;1.01232702E8
delegado 52: ;6.9;1.00803353E8
delegado 53: ;6.9;9.9756191E7
delegado 54: ;7.6;1.05064902E8
delegado 55: ;7.6;9.7466574E7
delegado 56: ;7.6;8.7530355E7
delegado 57: ;18.9;1.02067262E8
delegado 58: ;18.9;8.6848906E7
delegado 59: ;18.9;9.2553565E7
delegado 60: ;15.7;1.00433737E8
delegado 61: ;15.7;1.02467842E8
delegado 62: ;15.7;1.00518583E8
delegado 63: ;11.8;1.00645364E8
delegado 64: ;11.8;9.618511E7
delegado 65: ;11.8;1.00541013E8
delegado 66: ;7.9;9.5524873E7
delegado 67: ;7.9;1.00907704E8
delegado 68: ;7.9;1.02060679E8
delegado 69: ;7.3;9.9961966E7
delegado 70: ;7.3;1.01053257E8
delegado 71: ;7.3;1.01501136E8
delegado 72: ;7.6;9.8863847E7
delegado 73: ;7.6;9.933635E7
delegado 74: ;7.6;8.919972E7
delegado 75: ;5.2;1.01437746E8
delegado 76: ;5.2;1.0076922E8
delegado 77: ;5.2;1.01243429E8
delegado 78: ;9.0;9.9999269E7
delegado 79: ;9.0;9.9861272E7
delegado 80: ;9.0;9.3091166E7
delegado 81: ;8.5;9.6822672E7
delegado 82: ;8.5;9.6196082E7
delegado 83: ;8.5;1.00344503E8
delegado 84: ;7.6;1.02316435E8
delegado 85: ;7.6;1.00060953E8
delegado 86: ;7.6;1.00340602E8
delegado 87: ;8.8;9.792518E7
delegado 88: ;8.8;9.9569188E7
delegado 89: ;8.8;1.01686432E8
delegado 90: ;6.1;9.6269224E7
delegado 91: ;6.1;1.0153527E8
delegado 92: ;6.1;1.00759467E8
delegado 93: ;6.2;9.8522026E7
delegado 94: ;6.2;9.9060357E7
delegado 95: ;6.2;1.0044861E8
delegado 96: ;6.6;1.00211871E8
delegado 97: ;6.6;1.01640352E8
delegado 98: ;6.6;9.8438156E7
delegado 99: ;7.9;1.00758248E8
delegado 100: ;7.9;9.6666878E7
delegado 101: ;7.9;1.00714362E8
delegado 102: ;7.7;1.00214065E8
delegado 103: ;7.7;9.9009157E7
delegado 104: ;7.7;1.00552473E8
delegado 105: ;7.2;9.895235E7
delegado 106: ;7.2;1.01991925E8
delegado 107: ;7.2;1.01768108E8
delegado 108: ;6.8;8.7502316E7
delegado 109: ;6.8;1.00361082E8
delegado 110: ;6.8;9.7140356E7
delegado 111: ;8.2;1.02263529E8
delegado 112: ;8.2;1.0116736E8
delegado 113: ;8.2;1.01189792E8
delegado 114: ;5.5;1.01022294E8
delegado 115: ;5.5;9.9274178E7
delegado 116: ;5.5;8.765421E7
delegado 117: ;6.8;9.985664E7
delegado 118: ;6.8;1.00678766E8
delegado 119: ;6.8;9.7733058E7
delegado 120: ;5.9;1.00409113E8
delegado 121: ;5.9;8.7699558E7
delegado 122: ;5.9;1.01611825E8
delegado 123: ;4.3;1.00064366E8
delegado 124: ;4.3;1.01495285E8
delegado 125: ;4.3;1.00222842E8
delegado 126: ;3.7;1.02432246E8
delegado 127: ;3.7;8.7006408E7
delegado 128: ;3.7;1.01173699E8
delegado 129: ;6.1;1.00986454E8
delegado 130: ;6.1;9.9727664E7
delegado 131: ;6.1;1.0041472E8
delegado 132: ;4.8;1.02531232E8
delegado 133: ;4.8;1.00980359E8
delegado 134: ;4.8;9.9836404E7
delegado 135: ;5.9;1.00525653E8
delegado 136: ;5.9;1.00615132E8
delegado 137: ;5.9;1.01296823E8
delegado 138: ;6.2;1.00038522E8
delegado 139: ;6.2;1.00925989E8
delegado 140: ;6.2;1.0002365E8
delegado 141: ;7.3;1.00409113E8
delegado 142: ;7.3;8.878061E7
delegado 143: ;7.3;1.02487346E8
delegado 144: ;5.5;1.0046714E8
delegado 145: ;5.5;1.00098743E8
delegado 146: ;5.5;9.948483E7
delegado 147: ;5.8;1.02259628E8
delegado 148: ;5.8;9.9470446E7
delegado 149: ;5.8;8.7138309E7
delegado 150: ;7.1;1.01783224E8
delegado 151: ;7.1;1.01004252E8
delegado 152: ;7.1;9.9076693E7
delegado 153: ;6.0;9.7832532E7
delegado 154: ;6.0;1.01474805E8
delegado 155: ;6.0;9.8699276E7
delegado 156: ;6.9;1.0124855E8
delegado 157: ;6.9;9.8719999E7
delegado 158: ;6.9;1.01283902E8
delegado 159: ;6.6;1.01755917E8
delegado 160: ;6.6;9.8793142E7
delegado 161: ;6.6;1.02340085E8
delegado 162: ;7.6;1.01481875E8
delegado 163: ;7.6;1.00110446E8
delegado 164: ;7.6;1.00192366E8
delegado 165: ;5.8;9.9986591E7
delegado 166: ;5.8;9.9568701E7
delegado 167: ;5.8;9.8311862E7
delegado 168: ;7.0;9.8453759E7
delegado 169: ;7.0;9.8357942E7
delegado 170: ;7.0;9.8540799E7
delegado 171: ;6.2;9.0601381E7
delegado 172: ;6.2;9.6916539E7
delegado 173: ;6.2;9.7020646E7
delegado 174: ;4.8;9.6907762E7
delegado 175: ;4.8;1.01620359E8
delegado 176: ;4.8;9.9714012E7
delegado 177: ;8.5;1.01399956E8
delegado 178: ;8.5;1.01038873E8
delegado 179: ;8.5;1.01173212E8
delegado 180: ;6.0;1.00548816E8
delegado 181: ;6.0;9.8297234E7
delegado 182: ;6.0;9.9688167E7
delegado 183: ;8.4;1.01019368E8
delegado 184: ;8.4;1.01507475E8
delegado 185: ;8.4;1.01533075E8
delegado 186: ;7.9;9.9898088E7
delegado 187: ;7.9;9.4881947E7
delegado 188: ;7.9;1.00519802E8
delegado 189: ;8.6;9.8999893E7
delegado 190: ;8.6;1.00270384E8
delegado 191: ;8.6;8.9680999E7
delegado 192: ;10.0;1.00801403E8
delegado 193: ;10.0;9.929149E7
delegado 194: ;10.0;9.8724388E7
delegado 195: ;8.9;9.940998E7
delegado 196: ;8.9;1.00095574E8
delegado 197: ;8.9;1.00150918E8
delegado 198: ;8.7;1.00562713E8
delegado 199: ;8.7;1.02000215E8
delegado 200: ;8.7;9.997757E7
delegado 201: ;9.0;1.00910142E8
delegado 202: ;9.0;9.9056944E7
delegado 203: ;9.0;1.00783361E8
delegado 204: ;6.2;9.8718049E7
delegado 205: ;6.2;1.00168472E8
delegado 206: ;6.2;1.00016092E8
delegado 207: ;5.5;1.01615727E8
delegado 208: ;5.5;1.02764314E8
delegado 209: ;5.5;1.01910493E8
delegado 210: ;7.6;1.00562225E8
delegado 211: ;7.6;9.910595E7
delegado 212: ;7.6;1.01513571E8
delegado 213: ;6.6;9.9576502E7
delegado 214: ;6.6;8.8144998E7
delegado 215: ;6.6;9.8409874E7
delegado 216: ;7.1;1.01813944E8
delegado 217: ;7.1;1.00830416E8
delegado 218: ;7.1;1.00849921E8
delegado 219: ;10.0;9.98464E7
delegado 220: ;10.0;1.01543803E8
delegado 221: ;10.0;1.0101303E8
delegado 222: ;5.5;1.02101152E8
delegado 223: ;5.5;1.00934523E8
delegado 224: ;5.5;1.00931109E8
delegado 225: ;5.6;1.00499322E8
delegado 226: ;5.6;1.01059109E8
delegado 227: ;5.6;1.01492847E8
delegado 228: ;15.2;1.01629136E8
delegado 229: ;15.2;1.01065692E8
delegado 230: ;15.2;1.00721677E8
delegado 231: ;8.7;1.01307795E8
delegado 232: ;8.7;1.00449097E8
delegado 233: ;8.7;8.7167322E7
delegado 234: ;23.1;9.9299535E7
delegado 235: ;23.1;9.3971318E7
delegado 236: ;23.1;9.8325271E7
delegado 237: ;3.4;1.01804191E8
delegado 238: ;3.4;1.00513707E8
delegado 239: ;3.4;1.01157852E8
delegado 240: ;7.0;9.8582247E7
delegado 241: ;7.0;1.01221486E8
delegado 242: ;7.0;9.7841066E7
delegado 243: ;1.7;1.00667063E8
delegado 244: ;1.7;8.7733935E7
delegado 245: ;1.7;9.9056701E7
delegado 246: ;3.9;9.9956115E7
delegado 247: ;3.9;9.9788129E7
delegado 248: ;3.9;9.9009645E7
delegado 249: ;1.0;9.7992958E7
delegado 250: ;1.0;1.00804572E8
delegado 251: ;1.0;1.0029501E8
delegado 252: ;2.8;9.8956007E7
delegado 253: ;2.8;9.4823677E7
delegado 254: ;2.8;9.9108144E7
delegado 255: ;3.4;9.9553341E7
delegado 256: ;3.4;1.0000707E8
delegado 257: ;3.4;9.9212739E7
delegado 258: ;3.1;1.0069315E8
delegado 259: ;3.1;9.9820068E7
delegado 260: ;3.1;1.01133958E8
delegado 261: ;1.3;1.0065853E8
delegado 262: ;1.3;1.00319878E8
delegado 263: ;1.3;1.02585846E8
delegado 264: ;1.8;9.9817143E7
delegado 265: ;1.8;9.7764753E7
delegado 266: ;1.8;9.9394376E7
delegado 267: ;3.5;9.9960502E7
delegado 268: ;3.5;1.00678522E8
delegado 269: ;3.5;9.9059626E7
delegado 270: ;2.3;9.6924341E7
delegado 271: ;2.3;1.00865768E8
delegado 272: ;2.3;9.8760471E7
delegado 273: ;3.5;1.00585387E8
delegado 274: ;3.5;9.9299778E7
delegado 275: ;3.5;9.9958065E7
delegado 276: ;2.4;1.03953617E8
delegado 277: ;2.4;9.5395898E7
delegado 278: ;2.4;1.00005608E8
delegado 279: ;1.7;1.01104701E8
delegado 280: ;1.7;9.6747579E7
delegado 281: ;1.7;9.8716098E7
delegado 282: ;2.7;9.744463E7
delegado 283: ;2.7;9.6753186E7
delegado 284: ;2.7;1.00425204E8
delegado 285: ;5.3;8.7167809E7
delegado 286: ;5.3;9.9314163E7
delegado 287: ;5.3;9.8986483E7
delegado 288: ;1.0;9.7983938E7
delegado 289: ;1.0;9.984835E7
delegado 290: ;1.0;9.9168121E7
delegado 291: ;1.8;9.8971855E7
delegado 292: ;1.8;9.6634207E7
delegado 293: ;1.8;9.7679907E7
delegado 294: ;2.1;9.9220541E7
delegado 295: ;2.1;9.88224E7
delegado 296: ;2.1;9.8233599E7
delegado 297: ;7.0;1.01441159E8
delegado 298: ;7.0;1.00896732E8
delegado 299: ;7.0;9.8837272E7
delegado 300: ;6.2;9.7749393E7
delegado 301: ;6.2;9.8288212E7
delegado 302: ;6.2;1.11552434E8
delegado 303: ;5.3;9.7358322E7
delegado 304: ;5.3;1.0271994E8
delegado 305: ;5.3;8.7413325E7
delegado 306: ;5.4;9.571919E7
delegado 307: ;5.4;9.9678903E7
delegado 308: ;5.4;9.658252E7
delegado 309: ;6.5;9.7729401E7
delegado 310: ;6.5;9.5741377E7
delegado 311: ;6.5;9.8089751E7
delegado 312: ;6.6;1.00816275E8
delegado 313: ;6.6;9.7764266E7
delegado 314: ;6.6;9.8934308E7
delegado 315: ;6.3;9.9336837E7
delegado 316: ;6.3;1.02112367E8
delegado 317: ;6.3;1.0197559E8
delegado 318: ;15.9;9.7400257E7
delegado 319: ;15.9;1.02215011E8
delegado 320: ;15.9;9.996928E7
delegado 321: ;8.7;9.6824623E7
delegado 322: ;8.7;9.5396142E7
delegado 323: ;8.7;9.6057598E7
delegado 324: ;7.9;9.9283687E7
delegado 325: ;7.9;9.8522026E7
delegado 326: ;7.9;1.00802621E8
delegado 327: ;7.6;9.9726933E7
delegado 328: ;7.6;1.00975483E8
delegado 329: ;7.6;1.00130682E8
delegado 330: ;5.5;9.7026497E7
delegado 331: ;5.5;9.7606276E7
delegado 332: ;5.5;9.5718458E7
