delegado;memoria;tiempo
delegado 0: ;0.0;2.49526765E8
delegado 1: ;0.0;9.8547139E7
delegado 2: ;0.0;9.9230537E7
delegado 3: ;5.8;1.0029891E8
delegado 4: ;5.8;8.7428686E7
delegado 5: ;5.8;9.8931139E7
delegado 6: ;3.6;9.7939565E7
delegado 7: ;3.6;1.00729235E8
delegado 8: ;3.6;9.7617004E7
delegado 9: ;5.2;9.9164464E7
delegado 10: ;5.2;9.8216776E7
delegado 11: ;5.2;9.9420464E7
delegado 12: ;3.1;1.00635612E8
delegado 13: ;3.1;9.9173973E7
delegado 14: ;3.1;9.9443626E7
delegado 15: ;3.7;1.00464945E8
delegado 16: ;3.7;1.00655117E8
delegado 17: ;3.7;9.9220297E7
delegado 18: ;3.7;9.7682833E7
delegado 19: ;3.7;1.02131141E8
delegado 20: ;3.7;1.01128838E8
delegado 21: ;3.5;9.7079892E7
delegado 22: ;3.5;9.8456198E7
delegado 23: ;3.5;9.9034026E7
delegado 24: ;4.5;1.01993632E8
delegado 25: ;4.5;9.8881158E7
delegado 26: ;4.5;9.8600533E7
delegado 27: ;2.1;9.8945767E7
delegado 28: ;2.1;1.01405563E8
delegado 29: ;2.1;9.7094276E7
delegado 30: ;5.8;9.2388994E7
delegado 31: ;5.8;1.02288398E8
delegado 32: ;5.8;1.01619384E8
delegado 33: ;5.6;1.02869884E8
delegado 34: ;5.6;9.7437317E7
delegado 35: ;5.6;9.8971611E7
delegado 36: ;7.5;8.7763924E7
delegado 37: ;7.5;1.00655848E8
delegado 38: ;7.5;1.0036157E8
delegado 39: ;7.2;9.9016716E7
delegado 40: ;7.2;9.8965271E7
delegado 41: ;7.2;1.01026195E8
delegado 42: ;7.3;9.8818254E7
delegado 43: ;7.3;1.0005437E8
delegado 44: ;7.3;1.0095866E8
delegado 45: ;6.5;1.01442866E8
delegado 46: ;6.5;1.00040472E8
delegado 47: ;6.5;1.00220404E8
delegado 48: ;5.5;9.9579428E7
delegado 49: ;5.5;9.9364144E7
delegado 50: ;5.5;1.01612069E8
delegado 51: ;6.0;8.7655185E7
delegado 52: ;6.0;1.01580374E8
delegado 53: ;6.0;1.02692634E8
delegado 54: ;7.3;1.09149446E8
delegado 55: ;7.3;9.2259287E7
delegado 56: ;7.3;1.01739339E8
delegado 57: ;6.9;1.01819796E8
delegado 58: ;6.9;9.6231434E7
delegado 59: ;6.9;1.00229425E8
delegado 60: ;4.4;9.7870079E7
delegado 61: ;4.4;1.05278724E8
delegado 62: ;4.4;1.00315246E8
delegado 63: ;6.8;9.7286155E7
delegado 64: ;6.8;9.1595149E7
delegado 65: ;6.8;1.00832123E8
delegado 66: ;6.2;9.7719161E7
delegado 67: ;6.2;9.9795444E7
delegado 68: ;6.2;1.00131414E8
delegado 69: ;8.0;9.6406002E7
delegado 70: ;8.0;9.6765377E7
delegado 71: ;8.0;8.7153669E7
delegado 72: ;6.7;9.9678171E7
delegado 73: ;6.7;9.7864471E7
delegado 74: ;6.7;1.00000975E8
delegado 75: ;2.4;9.9403885E7
delegado 76: ;2.4;9.4127356E7
delegado 77: ;2.4;9.6563015E7
delegado 78: ;3.4;9.0983674E7
delegado 79: ;3.4;9.9627215E7
delegado 80: ;3.4;1.00251855E8
delegado 81: ;8.6;9.6820234E7
delegado 82: ;8.6;1.00310857E8
delegado 83: ;8.6;9.535762E7
delegado 84: ;3.2;9.8020509E7
delegado 85: ;3.2;1.00253562E8
delegado 86: ;3.2;9.7702826E7
delegado 87: ;7.2;9.3678015E7
delegado 88: ;7.2;1.00305981E8
delegado 89: ;7.2;9.8765104E7
delegado 90: ;4.2;1.01833692E8
delegado 91: ;4.2;9.7650406E7
delegado 92: ;4.2;9.847814E7
delegado 93: ;5.5;1.02247194E8
delegado 94: ;5.5;9.8108281E7
delegado 95: ;5.5;1.01250744E8
delegado 96: ;9.0;9.7318338E7
delegado 97: ;9.0;9.9547001E7
delegado 98: ;9.0;1.00157257E8
delegado 99: ;7.6;9.9619413E7
delegado 100: ;7.6;1.00871375E8
delegado 101: ;7.6;1.00299398E8
delegado 102: ;9.4;9.4984591E7
delegado 103: ;9.4;1.00230644E8
delegado 104: ;9.4;9.92871E7
delegado 105: ;3.8;1.00970606E8
delegado 106: ;3.8;1.01348755E8
delegado 107: ;3.8;9.9723764E7
delegado 108: ;5.2;9.4702991E7
delegado 109: ;5.2;1.00153112E8
delegado 110: ;5.2;1.01983879E8
delegado 111: ;7.6;9.7030155E7
delegado 112: ;7.6;9.1445206E7
delegado 113: ;7.6;1.0226743E8
delegado 114: ;6.9;1.0009533E8
delegado 115: ;6.9;1.00109226E8
delegado 116: ;6.9;1.01072275E8
delegado 117: ;4.8;1.0153527E8
delegado 118: ;4.8;1.00436663E8
delegado 119: ;4.8;1.03374813E8
delegado 120: ;9.6;9.920006E7
delegado 121: ;9.6;8.8151826E7
delegado 122: ;9.6;8.9252382E7
delegado 123: ;5.1;1.00290621E8
delegado 124: ;5.1;9.9988053E7
delegado 125: ;5.1;1.00260145E8
delegado 126: ;6.9;1.01958767E8
delegado 127: ;6.9;1.01214903E8
delegado 128: ;6.9;1.00428617E8
delegado 129: ;7.2;9.8999162E7
delegado 130: ;7.2;1.02118218E8
delegado 131: ;7.2;1.02162592E8
delegado 132: ;7.0;1.01932435E8
delegado 133: ;7.0;1.02161616E8
delegado 134: ;7.0;9.9590399E7
delegado 135: ;5.9;1.01717639E8
delegado 136: ;5.9;1.00109958E8
delegado 137: ;5.9;8.7150499E7
delegado 138: ;4.6;1.00846507E8
delegado 139: ;4.6;1.01114942E8
delegado 140: ;4.6;1.02426394E8
delegado 141: ;4.8;9.6150977E7
delegado 142: ;4.8;1.01208808E8
delegado 143: ;4.8;9.7717453E7
delegado 144: ;4.4;9.8799969E7
delegado 145: ;4.4;1.01195643E8
delegado 146: ;4.4;1.00231863E8
delegado 147: ;6.5;9.6305064E7
delegado 148: ;6.5;1.00516876E8
delegado 149: ;6.5;1.01021075E8
delegado 150: ;5.6;1.00028282E8
delegado 151: ;5.6;1.01679117E8
delegado 152: ;5.6;1.00410332E8
delegado 153: ;4.4;1.00986942E8
delegado 154: ;4.4;9.9680853E7
delegado 155: ;4.4;9.6228508E7
delegado 156: ;6.6;1.00956709E8
delegado 157: ;6.6;9.6351632E7
delegado 158: ;6.6;9.812169E7
delegado 159: ;7.3;1.0162621E8
delegado 160: ;7.3;9.9403398E7
delegado 161: ;7.3;9.5626054E7
delegado 162: ;6.5;1.00750202E8
delegado 163: ;6.5;1.11457105E8
delegado 164: ;6.5;9.7809126E7
delegado 165: ;4.7;1.01087878E8
delegado 166: ;4.7;9.6174383E7
delegado 167: ;4.7;9.8519588E7
delegado 168: ;8.6;9.9930758E7
delegado 169: ;8.6;9.5185247E7
delegado 170: ;8.6;1.01375818E8
delegado 171: ;4.9;9.8511542E7
delegado 172: ;4.9;9.8796799E7
delegado 173: ;4.9;1.0173373E8
delegado 174: ;6.5;9.9820312E7
delegado 175: ;6.5;9.7364173E7
delegado 176: ;6.5;9.9155687E7
delegado 177: ;5.9;9.7322726E7
delegado 178: ;5.9;9.5685057E7
delegado 179: ;5.9;9.9912472E7
delegado 180: ;6.7;1.00028282E8
delegado 181: ;6.7;1.00264777E8
delegado 182: ;6.7;1.00123855E8
