delegado;memoria;tiempo
delegado 0: ;0.0;2.53178791E8
delegado 1: ;0.0;9.6541073E7
delegado 2: ;0.0;9.9617219E7
delegado 3: ;5.8;1.00162621E8
delegado 4: ;5.8;1.00014872E8
delegado 5: ;5.8;9.9267352E7
delegado 6: ;6.2;9.8924556E7
delegado 7: ;6.2;1.01570622E8
delegado 8: ;6.2;1.01360702E8
delegado 9: ;5.5;1.00523216E8
delegado 10: ;5.5;9.9487755E7
delegado 11: ;5.5;1.01484557E8
delegado 12: ;3.5;9.9834941E7
delegado 13: ;3.5;1.01873434E8
delegado 14: ;3.5;9.9914666E7
delegado 15: ;3.4;9.9679147E7
delegado 16: ;3.4;9.9638186E7
delegado 17: ;3.4;9.9482148E7
delegado 18: ;4.8;1.00292816E8
delegado 19: ;4.8;9.9861029E7
delegado 20: ;4.8;1.00818713E8
delegado 21: ;5.9;9.6964325E7
delegado 22: ;5.9;1.00164084E8
delegado 23: ;5.9;1.01718371E8
delegado 24: ;12.8;1.01496016E8
delegado 25: ;12.8;1.02325701E8
delegado 26: ;12.8;1.02415423E8
delegado 27: ;4.1;1.00564419E8
delegado 28: ;4.1;9.3397391E7
delegado 29: ;4.1;9.80071E7
delegado 30: ;3.1;1.00886979E8
delegado 31: ;3.1;9.9880533E7
delegado 32: ;3.1;8.8375398E7
delegado 33: ;4.2;9.7171076E7
delegado 34: ;4.2;9.9604297E7
delegado 35: ;4.2;1.01118111E8
delegado 36: ;3.4;1.00845532E8
delegado 37: ;3.4;8.8255932E7
delegado 38: ;3.4;1.00420816E8
delegado 39: ;3.7;1.00294522E8
delegado 40: ;3.7;9.8373546E7
delegado 41: ;3.7;9.8105598E7
delegado 42: ;4.2;9.9050849E7
delegado 43: ;4.2;9.9729859E7
delegado 44: ;4.2;9.8882376E7
delegado 45: ;4.1;9.7219594E7
delegado 46: ;4.1;9.9661349E7
delegado 47: ;4.1;9.7965165E7
delegado 48: ;6.2;9.9689142E7
delegado 49: ;6.2;1.00393753E8
delegado 50: ;6.2;8.746038E7
delegado 51: ;2.4;1.01113235E8
delegado 52: ;2.4;1.01138591E8
delegado 53: ;2.4;1.00577097E8
delegado 54: ;2.7;1.07213353E8
