delegado;memoria;tiempo
delegado 0: ;0.0;2.43268171E8
delegado 1: ;10.5;1.01104702E8
delegado 2: ;10.5;1.01191498E8
delegado 3: ;10.5;9.2724963E7
delegado 4: ;8.8;1.08300012E8
delegado 5: ;8.8;1.09143594E8
delegado 6: ;8.8;1.03729313E8
delegado 7: ;7.9;1.01165654E8
delegado 8: ;7.9;1.0966681E8
delegado 9: ;7.9;1.08600142E8
delegado 10: ;8.3;1.07604424E8
delegado 11: ;8.3;1.03093213E8
delegado 12: ;8.3;1.00281844E8
delegado 13: ;3.6;9.7568974E7
delegado 14: ;3.6;1.14077083E8
delegado 15: ;3.6;1.0652581E8
delegado 16: ;10.0;1.03339949E8
delegado 17: ;10.0;9.8866041E7
delegado 18: ;10.0;9.5175738E7
delegado 19: ;6.5;9.4465521E7
delegado 20: ;6.5;1.07906016E8
delegado 21: ;6.5;1.0211895E8
delegado 22: ;6.2;9.9804221E7
delegado 23: ;6.2;9.699724E7
delegado 24: ;6.2;9.7201797E7
delegado 25: ;29.9;8.9420611E7
delegado 26: ;29.9;9.8436692E7
delegado 27: ;29.9;9.5036035E7
delegado 28: ;6.6;9.6475243E7
delegado 29: ;6.6;9.4946313E7
delegado 30: ;6.6;9.577039E7
delegado 31: ;5.2;9.8489842E7
delegado 32: ;5.2;9.4669345E7
delegado 33: ;5.2;9.3786267E7
delegado 34: ;4.3;9.2879782E7
delegado 35: ;4.3;9.416978E7
delegado 36: ;4.3;9.3786511E7
delegado 37: ;4.8;9.3627302E7
delegado 38: ;4.8;9.4061528E7
delegado 39: ;4.8;9.1344756E7
delegado 40: ;4.7;9.1328422E7
delegado 41: ;4.7;9.1665123E7
delegado 42: ;4.7;9.2313412E7
delegado 43: ;3.3;8.9470348E7
delegado 44: ;3.3;9.1435697E7
delegado 45: ;3.3;9.1697549E7
delegado 46: ;3.7;9.3255249E7
delegado 47: ;3.7;1.03718585E8
delegado 48: ;3.7;1.04890822E8
delegado 49: ;4.9;1.04570944E8
delegado 50: ;4.9;1.03687622E8
delegado 51: ;4.9;1.006912E8
delegado 52: ;5.4;1.03367499E8
delegado 53: ;5.4;1.02876954E8
delegado 54: ;5.4;1.04213032E8
delegado 55: ;7.3;1.03336779E8
delegado 56: ;7.3;1.03162943E8
delegado 57: ;7.3;1.01207102E8
delegado 58: ;6.3;1.00269897E8
delegado 59: ;6.3;9.9276373E7
delegado 60: ;6.3;9.9901501E7
delegado 61: ;5.9;1.01552824E8
delegado 62: ;5.9;9.987907E7
delegado 63: ;5.9;9.7439511E7
delegado 64: ;4.9;9.7427564E7
delegado 65: ;4.9;1.00421791E8
delegado 66: ;4.9;1.00031939E8
delegado 67: ;4.9;9.7969797E7
delegado 68: ;4.9;9.694409E7
delegado 69: ;4.9;9.5985673E7
delegado 70: ;8.6;9.6268981E7
delegado 71: ;8.6;9.7494611E7
delegado 72: ;8.6;9.8841172E7
delegado 73: ;3.1;9.5320805E7
delegado 74: ;3.1;9.5537551E7
delegado 75: ;3.1;9.3189664E7
delegado 76: ;5.5;9.4099318E7
delegado 77: ;5.5;9.3847707E7
delegado 78: ;5.5;9.6473293E7
delegado 79: ;5.5;9.1966472E7
delegado 80: ;5.5;9.1438379E7
delegado 81: ;5.5;9.4380675E7
delegado 82: ;5.9;9.4197086E7
delegado 83: ;5.9;9.1959889E7
delegado 84: ;5.9;9.2032788E7
delegado 85: ;4.1;9.0366836E7
delegado 86: ;4.1;9.1311842E7
delegado 87: ;4.1;9.0324901E7
delegado 88: ;2.0;9.091492E7
delegado 89: ;2.0;9.1351827E7
delegado 90: ;2.0;8.981412E7
delegado 91: ;3.3;8.8949082E7
delegado 92: ;3.3;9.1671949E7
delegado 93: ;3.3;9.1084855E7
delegado 94: ;2.6;8.9214592E7
delegado 95: ;2.6;1.03991408E8
delegado 96: ;2.6;1.04034318E8
delegado 97: ;5.1;1.02903042E8
delegado 98: ;5.1;1.03278996E8
delegado 99: ;5.1;1.02777723E8
delegado 100: ;12.7;1.00309882E8
delegado 101: ;12.7;1.00759955E8
delegado 102: ;12.7;1.03128809E8
delegado 103: ;4.8;1.00164328E8
delegado 104: ;4.8;1.00426667E8
delegado 105: ;4.8;1.00065829E8
delegado 106: ;4.8;1.00167984E8
delegado 107: ;4.8;1.01067155E8
delegado 108: ;4.8;1.01431407E8
delegado 109: ;1.4;1.00953539E8
delegado 110: ;1.4;1.01268541E8
delegado 111: ;1.4;9.1316231E7
delegado 112: ;2.0;9.3397634E7
delegado 113: ;2.0;9.2420932E7
delegado 114: ;2.0;9.1080955E7
delegado 115: ;0.6;9.029028E7
delegado 116: ;0.6;8.8215216E7
delegado 117: ;0.6;9.2101055E7
delegado 118: ;2.9;8.9663202E7
delegado 119: ;2.9;9.2460186E7
delegado 120: ;2.9;8.9941145E7
delegado 121: ;6.4;1.03494768E8
delegado 122: ;6.4;1.0580072E8
delegado 123: ;6.4;1.05104156E8
delegado 124: ;1.5;1.05270433E8
delegado 125: ;1.5;1.04878876E8
delegado 126: ;1.5;1.01626698E8
delegado 127: ;1.2;1.04672612E8
delegado 128: ;1.2;1.04231805E8
delegado 129: ;1.2;1.04063575E8
delegado 130: ;1.6;1.03756863E8
delegado 131: ;1.6;9.5255463E7
delegado 132: ;1.6;9.80071E7
delegado 133: ;1.3;9.8097309E7
delegado 134: ;1.3;9.7696974E7
delegado 135: ;1.3;9.8550551E7
delegado 136: ;4.2;9.5708218E7
delegado 137: ;4.2;9.4365071E7
delegado 138: ;4.2;9.7064287E7
delegado 139: ;2.0;9.677001E7
delegado 140: ;2.0;9.7134262E7
delegado 141: ;2.0;9.6809507E7
delegado 142: ;3.5;9.3791874E7
delegado 143: ;3.5;9.1390349E7
delegado 144: ;3.5;9.1445206E7
delegado 145: ;0.6;9.1299164E7
delegado 146: ;0.6;9.2227591E7
delegado 147: ;0.6;9.2220277E7
delegado 148: ;2.4;9.2377779E7
delegado 149: ;2.4;9.2111295E7
