delegado;memoria;tiempo
delegado 0: ;0.0;2.25446172E8
delegado 1: ;0.0;1.03072001E8
delegado 2: ;10.7;1.00024869E8
delegado 3: ;10.7;1.00111908E8
delegado 4: ;2.6;9.9211764E7
delegado 5: ;2.6;1.00930621E8
delegado 6: ;2.6;9.7507046E7
delegado 7: ;3.8;9.7178147E7
delegado 8: ;3.8;1.02838676E8
delegado 9: ;3.8;9.784716E7
delegado 10: ;8.0;1.01878798E8
delegado 11: ;8.0;9.9648426E7
delegado 12: ;8.0;9.9709379E7
delegado 13: ;5.2;1.02646798E8
delegado 14: ;5.2;9.9647451E7
delegado 15: ;5.2;9.8496913E7
delegado 16: ;1.7;1.0026624E8
delegado 17: ;1.7;1.00082651E8
delegado 18: ;1.7;9.9891504E7
delegado 19: ;1.3;1.02074821E8
delegado 20: ;1.3;1.05815104E8
delegado 21: ;1.3;1.01405806E8
delegado 22: ;1.7;1.00422766E8
delegado 23: ;1.7;1.00158476E8
delegado 24: ;1.7;9.8903588E7
delegado 25: ;4.1;9.9789836E7
delegado 26: ;4.1;1.0026624E8
delegado 27: ;4.1;9.9090833E7
delegado 28: ;2.4;9.7612616E7
delegado 29: ;2.4;1.01905617E8
delegado 30: ;2.4;9.9613318E7
delegado 31: ;0.9;9.9229074E7
delegado 32: ;0.9;1.00872107E8
delegado 33: ;0.9;9.8375496E7
delegado 34: ;7.6;1.00201875E8
delegado 35: ;7.6;1.02042637E8
delegado 36: ;7.6;9.9172022E7
delegado 37: ;7.0;1.0139581E8
delegado 38: ;7.0;1.01048382E8
delegado 39: ;7.0;1.00073143E8
delegado 40: ;6.2;9.9964404E7
delegado 41: ;6.2;9.9720106E7
delegado 42: ;6.2;1.00553448E8
delegado 43: ;8.3;1.00781654E8
delegado 44: ;8.3;1.01165654E8
delegado 45: ;8.3;1.02302051E8
delegado 46: ;10.3;9.8748769E7
delegado 47: ;10.3;1.00903315E8
delegado 48: ;10.3;1.0050493E8
delegado 49: ;6.2;1.00379612E8
delegado 50: ;6.2;1.0191927E8
delegado 51: ;6.2;1.0148602E8
delegado 52: ;9.0;9.9905402E7
delegado 53: ;9.0;1.0399726E8
delegado 54: ;9.0;1.09519549E8
delegado 55: ;5.9;9.3169184E7
delegado 56: ;5.9;9.7306635E7
delegado 57: ;5.9;1.01643033E8
delegado 58: ;3.5;1.00321098E8
delegado 59: ;3.5;9.7116707E7
delegado 60: ;3.5;9.9556754E7
delegado 61: ;3.8;1.03177084E8
delegado 62: ;3.8;1.00521753E8
delegado 63: ;3.8;9.8458148E7
delegado 64: ;2.1;9.4458694E7
delegado 65: ;2.1;9.9799832E7
delegado 66: ;2.1;1.02194044E8
delegado 67: ;2.0;9.9350004E7
delegado 68: ;2.0;9.8830445E7
delegado 69: ;2.0;1.03793922E8
delegado 70: ;1.0;9.9577721E7
delegado 71: ;1.0;9.8956738E7
delegado 72: ;1.0;9.9995855E7
delegado 73: ;1.7;9.981958E7
delegado 74: ;1.7;1.01661807E8
delegado 75: ;1.7;9.7664791E7
delegado 76: ;3.0;9.928637E7
delegado 77: ;3.0;1.02421761E8
delegado 78: ;3.0;9.9636723E7
delegado 79: ;2.1;1.02374219E8
