delegado;memoria;tiempo
delegado 0: ;0.0;2.38942987E8
delegado 1: ;0.0;9.9018667E7
delegado 2: ;11.7;1.0230132E8
delegado 3: ;11.7;1.00783361E8
delegado 4: ;1.2;1.02903042E8
delegado 5: ;1.2;1.0048323E8
delegado 6: ;1.2;9.7112074E7
delegado 7: ;6.9;1.00238934E8
delegado 8: ;6.9;9.8049279E7
delegado 9: ;6.9;9.9974157E7
delegado 10: ;8.3;9.8891153E7
delegado 11: ;8.3;1.00995475E8
delegado 12: ;8.3;9.8148265E7
delegado 13: ;3.2;1.02627293E8
delegado 14: ;3.2;9.8054887E7
delegado 15: ;3.2;1.01306576E8
delegado 16: ;5.5;1.02513921E8
delegado 17: ;5.5;9.6867778E7
delegado 18: ;5.5;1.00867963E8
delegado 19: ;2.8;1.02872809E8
delegado 20: ;2.8;1.00446659E8
delegado 21: ;2.8;9.9404373E7
delegado 22: ;9.0;1.01994851E8
delegado 23: ;9.0;9.8377446E7
delegado 24: ;9.0;1.00039009E8
delegado 25: ;3.1;1.00749715E8
delegado 26: ;3.1;9.9466788E7
delegado 27: ;3.1;1.01640351E8
delegado 28: ;4.8;1.00767513E8
delegado 29: ;4.8;1.00666576E8
delegado 30: ;4.8;9.9520183E7
delegado 31: ;4.9;9.8732189E7
delegado 32: ;4.9;9.9482879E7
delegado 33: ;4.9;1.003072E8
delegado 34: ;4.8;1.00383756E8
delegado 35: ;4.8;9.0169106E7
delegado 36: ;4.8;1.02959849E8
delegado 37: ;8.3;1.02210135E8
delegado 38: ;8.3;9.9702796E7
delegado 39: ;8.3;1.0136314E8
delegado 40: ;2.0;9.7586284E7
delegado 41: ;2.0;1.00831878E8
delegado 42: ;2.0;1.01024976E8
delegado 43: ;9.0;9.8629546E7
delegado 44: ;9.0;9.9550659E7
delegado 45: ;9.0;9.9766674E7
delegado 46: ;4.6;1.02100664E8
delegado 47: ;4.6;9.7571168E7
delegado 48: ;4.6;1.02049708E8
delegado 49: ;5.2;9.8336242E7
delegado 50: ;5.2;1.01614507E8
delegado 51: ;5.2;1.01164191E8
delegado 52: ;3.5;1.00056076E8
delegado 53: ;3.5;1.02062386E8
delegado 54: ;3.5;1.15628931E8
delegado 55: ;4.0;1.01917319E8
delegado 56: ;4.0;1.00708024E8
delegado 57: ;4.0;1.00818713E8
delegado 58: ;4.8;9.9021592E7
delegado 59: ;4.8;9.7459015E7
delegado 60: ;4.8;1.014809E8
delegado 61: ;6.6;1.00079482E8
delegado 62: ;6.6;1.00291352E8
delegado 63: ;6.6;1.00084115E8
delegado 64: ;6.1;9.0350013E7
delegado 65: ;6.1;1.0126269E8
delegado 66: ;6.1;1.00432763E8
delegado 67: ;3.2;1.00051688E8
delegado 68: ;3.2;9.6773667E7
delegado 69: ;3.2;1.02327651E8
delegado 70: ;21.7;1.44454305E8
delegado 71: ;21.7;9.0471918E7
delegado 72: ;21.7;9.9781303E7
delegado 73: ;4.0;1.01361921E8
delegado 74: ;4.0;9.9817386E7
delegado 75: ;4.0;1.03200978E8
delegado 76: ;10.3;9.7451701E7
delegado 77: ;10.3;1.00837486E8
delegado 78: ;10.3;9.9154468E7
delegado 79: ;2.8;9.6802923E7
