delegado;memoria;tiempo
delegado 0: ;0.0;2.46234115E8
delegado 1: ;0.0;1.02446386E8
delegado 2: ;10.2;9.5225963E7
delegado 3: ;10.2;9.9924662E7
delegado 4: ;4.9;9.640332E7
delegado 5: ;4.9;9.8480822E7
delegado 6: ;4.9;9.8997698E7
delegado 7: ;3.4;9.6650543E7
delegado 8: ;3.4;9.7250315E7
delegado 9: ;3.4;1.0121783E8
delegado 10: ;2.8;9.6731976E7
delegado 11: ;2.8;9.9849569E7
delegado 12: ;2.8;9.7438536E7
delegado 13: ;6.1;9.6850711E7
delegado 14: ;6.1;1.05294327E8
delegado 15: ;6.1;9.9406811E7
delegado 16: ;7.0;1.00791163E8
delegado 17: ;7.0;1.03405046E8
delegado 18: ;7.0;9.8332342E7
delegado 19: ;9.0;1.00157257E8
delegado 20: ;9.0;1.00277211E8
delegado 21: ;9.0;1.02057753E8
delegado 22: ;11.8;1.02216717E8
delegado 23: ;11.8;1.02867202E8
delegado 24: ;11.8;9.6045895E7
delegado 25: ;5.8;1.01754942E8
delegado 26: ;5.8;9.8345752E7
delegado 27: ;5.8;1.01125913E8
delegado 28: ;4.1;9.9278811E7
delegado 29: ;4.1;1.15073289E8
delegado 30: ;4.1;1.03548162E8
delegado 31: ;27.3;1.00314758E8
delegado 32: ;27.3;9.8014658E7
delegado 33: ;27.3;1.00862111E8
delegado 34: ;6.2;9.929149E7
delegado 35: ;6.2;9.9127893E7
delegado 36: ;6.2;9.9910766E7
delegado 37: ;2.8;9.9367802E7
delegado 38: ;2.8;9.9064259E7
delegado 39: ;2.8;1.01251231E8
delegado 40: ;4.4;9.7935907E7
delegado 41: ;4.4;1.01231483E8
delegado 42: ;4.4;9.7992715E7
delegado 43: ;7.6;9.4598153E7
delegado 44: ;7.6;1.00299398E8
delegado 45: ;7.6;9.685388E7
delegado 46: ;9.0;9.882435E7
delegado 47: ;9.0;9.9919787E7
delegado 48: ;9.0;1.01122499E8
delegado 49: ;3.1;9.9716937E7
delegado 50: ;3.1;1.02959849E8
delegado 51: ;3.1;9.9473128E7
delegado 52: ;2.8;1.02121388E8
delegado 53: ;2.8;1.02219887E8
delegado 54: ;2.8;1.16316231E8
delegado 55: ;2.3;9.8962346E7
delegado 56: ;2.3;9.7958094E7
delegado 57: ;2.3;1.0266289E8
delegado 58: ;2.4;1.01702523E8
delegado 59: ;2.4;9.7598231E7
delegado 60: ;2.4;9.882752E7
delegado 61: ;5.1;1.00026819E8
delegado 62: ;5.1;1.00067779E8
delegado 63: ;5.1;9.84167E7
delegado 64: ;4.2;9.6714177E7
delegado 65: ;4.2;1.01773716E8
delegado 66: ;4.2;9.9857371E7
delegado 67: ;3.8;1.04543394E8
delegado 68: ;3.8;1.01288291E8
delegado 69: ;3.8;9.8836052E7
delegado 70: ;2.0;9.8702689E7
delegado 71: ;2.0;9.7581165E7
delegado 72: ;2.0;9.7849599E7
delegado 73: ;3.8;9.6652494E7
delegado 74: ;3.8;1.00032914E8
delegado 75: ;3.8;1.02552688E8
delegado 76: ;12.4;1.04585573E8
delegado 77: ;12.4;9.8251641E7
delegado 78: ;12.4;1.04856201E8
delegado 79: ;3.1;9.9297584E7
