delegado;memoria;tiempo
delegado 0: ;0.0;2.3154629E8
delegado 1: ;0.0;9.9833966E7
delegado 2: ;12.8;1.01113235E8
delegado 3: ;12.8;9.8445713E7
delegado 4: ;12.8;1.02257677E8
delegado 5: ;2.4;1.00164816E8
delegado 6: ;2.4;1.00428618E8
delegado 7: ;2.4;9.6069544E7
delegado 8: ;3.9;1.01263422E8
delegado 9: ;3.9;9.9432655E7
delegado 10: ;3.9;9.9310994E7
delegado 11: ;5.8;9.9379016E7
delegado 12: ;5.8;9.6560333E7
delegado 13: ;5.8;1.02596816E8
delegado 14: ;3.8;1.01296823E8
delegado 15: ;3.8;9.9011595E7
delegado 16: ;3.8;1.03667385E8
delegado 17: ;7.9;1.01956573E8
delegado 18: ;7.9;9.8716098E7
delegado 19: ;7.9;9.7951024E7
delegado 20: ;12.5;8.8635056E7
delegado 21: ;12.5;1.0141824E8
delegado 22: ;12.5;9.9604785E7
delegado 23: ;4.1;9.718473E7
delegado 24: ;4.1;9.9809828E7
delegado 25: ;4.1;1.01814675E8
delegado 26: ;3.8;1.00460556E8
delegado 27: ;3.8;1.02799422E8
delegado 28: ;3.8;9.488146E7
delegado 29: ;4.4;1.03256566E8
delegado 30: ;4.4;1.0123197E8
delegado 31: ;4.4;1.00367665E8
delegado 32: ;1.0;1.00411307E8
delegado 33: ;1.0;9.9119359E7
delegado 34: ;1.0;1.03782707E8
delegado 35: ;2.5;1.00361326E8
delegado 36: ;2.5;1.01399711E8
delegado 37: ;2.5;1.01627186E8
delegado 38: ;3.4;9.7484859E7
delegado 39: ;3.4;9.8592486E7
delegado 40: ;3.4;1.01253182E8
delegado 41: ;3.4;9.7741835E7
delegado 42: ;3.4;9.7216181E7
delegado 43: ;3.4;9.9850545E7
delegado 44: ;3.0;9.5727479E7
delegado 45: ;3.0;1.01624016E8
delegado 46: ;3.0;1.00341334E8
delegado 47: ;4.2;9.9389257E7
delegado 48: ;4.2;9.872902E7
delegado 49: ;4.2;9.9712548E7
delegado 50: ;2.0;1.01857585E8
delegado 51: ;2.0;1.01974371E8
delegado 52: ;2.0;9.9494583E7
delegado 53: ;1.7;1.0222135E8
delegado 54: ;1.7;1.16175065E8
delegado 55: ;1.7;1.01418484E8
delegado 56: ;5.7;9.9137645E7
delegado 57: ;5.7;1.03408703E8
delegado 58: ;5.7;9.6633476E7
delegado 59: ;4.1;1.01076176E8
delegado 60: ;4.1;1.01968519E8
delegado 61: ;4.1;1.00877959E8
delegado 62: ;6.6;9.7780601E7
delegado 63: ;6.6;1.01411902E8
delegado 64: ;6.6;9.7914208E7
delegado 65: ;5.5;1.02096519E8
delegado 66: ;5.5;1.01352169E8
delegado 67: ;5.5;1.03622036E8
delegado 68: ;3.1;9.8805089E7
delegado 69: ;3.1;9.9816655E7
delegado 70: ;3.1;1.02118462E8
delegado 71: ;3.8;1.00045837E8
delegado 72: ;3.8;1.03204879E8
delegado 73: ;3.8;9.8323564E7
delegado 74: ;4.9;1.02079208E8
delegado 75: ;4.9;1.03219751E8
delegado 76: ;4.9;1.00550523E8
delegado 77: ;4.8;1.02718721E8
delegado 78: ;4.8;9.9360488E7
delegado 79: ;4.8;1.02270356E8
