delegado;memoria;tiempo
delegado 1: ;0.0;2.59239411E8
delegado 0: ;0.0;2.59181628E8
delegado 2: ;0.0;9.6230459E7
delegado 3: ;0.0;9.3652171E7
delegado 5: ;0.0;9.5986649E7
delegado 4: ;0.0;9.8387443E7
delegado 6: ;0.0;1.01408245E8
delegado 7: ;0.0;9.8429622E7
delegado 8: ;0.0;9.9533592E7
delegado 9: ;0.0;9.8778757E7
delegado 10: ;0.0;8.7126361E7
delegado 11: ;0.0;9.9368777E7
delegado 12: ;1.7;9.7230565E7
delegado 13: ;1.7;1.00495909E8
delegado 14: ;1.7;9.8804114E7
delegado 15: ;1.7;9.9515551E7
delegado 16: ;1.7;1.03602532E8
delegado 17: ;1.7;1.01142005E8
delegado 18: ;4.6;9.860614E7
delegado 19: ;4.6;9.8784853E7
delegado 20: ;4.6;9.9631116E7
delegado 21: ;4.6;1.00196754E8
delegado 22: ;4.6;9.4346053E7
delegado 23: ;4.6;9.888579E7
delegado 24: ;3.1;9.5984211E7
delegado 25: ;3.1;9.8285043E7
delegado 26: ;3.1;9.6514985E7
delegado 27: ;3.1;1.13071124E8
delegado 28: ;3.1;1.00807498E8
delegado 29: ;3.1;1.01663025E8
delegado 30: ;1.0;1.00006826E8
delegado 31: ;1.0;1.01184915E8
delegado 32: ;1.0;9.8024167E7
delegado 33: ;1.0;9.5422961E7
delegado 34: ;1.0;9.7748661E7
delegado 35: ;1.0;1.00797989E8
delegado 36: ;7.2;9.8542262E7
delegado 37: ;7.2;1.14166073E8
delegado 38: ;7.2;9.9900769E7
delegado 39: ;7.2;1.01811019E8
delegado 40: ;7.2;9.9812754E7
delegado 41: ;7.2;1.00871619E8
delegado 42: ;2.7;1.00459582E8
delegado 43: ;2.7;9.9341958E7
delegado 44: ;2.7;1.02115536E8
delegado 45: ;2.7;1.02742371E8
delegado 46: ;2.7;9.9103268E7
delegado 47: ;2.7;1.00188952E8
delegado 48: ;4.4;9.6739777E7
delegado 49: ;4.4;1.00217478E8
delegado 50: ;4.4;1.00304762E8
delegado 51: ;4.4;9.8823618E7
delegado 52: ;4.4;1.01292192E8
delegado 53: ;4.4;1.015321E8
delegado 54: ;8.6;9.963136E7
delegado 55: ;8.6;1.01163704E8
delegado 56: ;8.6;8.8955178E7
delegado 57: ;8.6;1.05689786E8
delegado 58: ;8.6;9.953408E7
delegado 59: ;8.6;9.7309805E7
delegado 60: ;5.6;8.8853997E7
delegado 61: ;5.6;1.01966081E8
delegado 62: ;5.6;1.03127591E8
delegado 63: ;5.6;1.02392261E8
delegado 64: ;5.6;1.0253367E8
delegado 65: ;5.6;1.00818957E8
delegado 66: ;6.9;1.01973883E8
delegado 67: ;6.9;1.01719102E8
delegado 68: ;6.9;9.9359268E7
delegado 69: ;6.9;1.00056076E8
delegado 70: ;6.9;1.00550522E8
delegado 71: ;6.9;1.0203191E8
delegado 72: ;6.5;1.00727284E8
delegado 73: ;6.5;1.01577692E8
delegado 74: ;6.5;1.03339462E8
delegado 75: ;6.5;1.0248954E8
delegado 76: ;6.5;1.0110909E8
delegado 77: ;6.5;9.9110339E7
delegado 78: ;9.7;9.8382567E7
delegado 79: ;9.7;9.9210057E7
delegado 80: ;9.7;1.01092511E8
delegado 81: ;9.7;1.02359103E8
delegado 82: ;9.7;1.01070325E8
delegado 83: ;9.7;1.01125913E8
delegado 84: ;8.7;1.00016823E8
delegado 85: ;8.7;1.00275749E8
delegado 86: ;8.7;1.02175757E8
delegado 87: ;8.7;1.00533212E8
delegado 88: ;8.7;9.9943436E7
delegado 89: ;8.7;1.01152244E8
delegado 90: ;7.6;1.01015954E8
delegado 91: ;7.6;1.00370347E8
delegado 92: ;7.6;1.02622661E8
delegado 93: ;7.6;1.00838218E8
delegado 94: ;7.6;1.01183452E8
delegado 95: ;7.6;1.01887086E8
delegado 96: ;7.3;1.0092794E8
delegado 97: ;7.3;1.1571719E8
delegado 98: ;7.3;1.01875141E8
delegado 99: ;7.3;1.01674241E8
delegado 100: ;7.3;1.00613913E8
delegado 101: ;7.3;1.02138699E8
delegado 102: ;10.1;1.00744595E8
delegado 103: ;10.1;1.01574279E8
delegado 104: ;10.1;1.01380694E8
delegado 105: ;10.1;9.9976351E7
delegado 106: ;10.1;1.01683262E8
delegado 107: ;10.1;1.00579536E8
delegado 108: ;7.9;1.00666332E8
delegado 109: ;7.9;1.01779323E8
delegado 110: ;7.9;9.9965867E7
delegado 111: ;7.9;1.02127727E8
delegado 112: ;7.9;9.9447527E7
delegado 113: ;7.9;1.01323886E8
delegado 114: ;12.8;1.01783955E8
delegado 115: ;12.8;1.01890987E8
delegado 116: ;12.8;1.01941212E8
delegado 117: ;12.8;1.00185783E8
delegado 118: ;12.8;8.764275E7
delegado 119: ;12.8;1.01059841E8
delegado 120: ;12.1;1.02514409E8
delegado 121: ;12.1;1.00077288E8
delegado 122: ;12.1;8.6884503E7
delegado 123: ;12.1;8.7629828E7
delegado 124: ;12.1;8.7345303E7
delegado 125: ;12.1;1.00610743E8
delegado 126: ;6.8;1.03070539E8
