delegado;memoria;tiempo
delegado 1: ;0.0;2.53337755E8
delegado 0: ;0.0;2.53403827E8
delegado 3: ;0.0;9.257307E7
delegado 2: ;0.0;9.554194E7
delegado 4: ;0.0;9.9161782E7
delegado 5: ;0.0;9.835014E7
delegado 6: ;0.0;1.00921601E8
delegado 7: ;0.0;9.7183511E7
delegado 8: ;0.0;9.8947961E7
delegado 9: ;0.0;9.873609E7
delegado 11: ;0.0;9.563215E7
delegado 10: ;0.0;9.8623938E7
delegado 13: ;0.0;9.9744975E7
delegado 12: ;0.0;1.00463238E8
delegado 14: ;0.0;9.8421332E7
delegado 15: ;0.0;9.7558734E7
delegado 17: ;0.0;9.9297096E7
delegado 16: ;0.0;1.01663269E8
delegado 19: ;0.0;9.730956E7
delegado 18: ;0.0;9.9578696E7
delegado 20: ;0.0;1.00213578E8
delegado 21: ;0.0;9.8261881E7
delegado 22: ;0.0;1.00520046E8
delegado 23: ;0.0;9.8655389E7
delegado 24: ;0.0;1.01789807E8
delegado 25: ;0.0;9.9787398E7
delegado 26: ;0.0;1.02331065E8
delegado 27: ;0.0;1.01524298E8
delegado 29: ;0.0;1.03187324E8
delegado 28: ;0.0;1.03563035E8
delegado 30: ;0.0;9.7744517E7
delegado 31: ;0.0;9.656594E7
delegado 32: ;0.0;1.01319498E8
delegado 33: ;0.0;1.00662187E8
delegado 35: ;0.0;9.8538361E7
delegado 34: ;0.0;1.00213089E8
delegado 36: ;0.0;1.04438311E8
delegado 37: ;0.0;1.02432002E8
delegado 38: ;0.0;9.9462887E7
delegado 39: ;0.0;9.8437424E7
delegado 40: ;0.0;9.9656228E7
delegado 41: ;0.0;9.9013058E7
delegado 42: ;0.0;9.4948264E7
delegado 43: ;0.0;9.914496E7
delegado 45: ;0.0;9.8832883E7
delegado 44: ;0.0;1.0046592E8
delegado 47: ;0.0;1.01277563E8
delegado 46: ;0.0;1.02201845E8
delegado 48: ;9.5;8.5860258E7
delegado 49: ;9.5;1.01067155E8
delegado 50: ;9.5;9.9407542E7
delegado 51: ;9.5;1.00377905E8
delegado 52: ;9.5;8.8580199E7
delegado 53: ;9.5;9.9468982E7
delegado 54: ;10.4;1.02349106E8
delegado 55: ;10.4;9.8689767E7
delegado 56: ;10.4;9.9655009E7
delegado 57: ;10.4;9.7245194E7
delegado 58: ;10.4;1.00900633E8
delegado 59: ;10.4;1.0266289E8
delegado 60: ;4.1;1.01763963E8
delegado 61: ;4.1;9.9850545E7
delegado 62: ;4.1;9.653132E7
delegado 63: ;4.1;9.8449858E7
delegado 64: ;4.1;1.021465E8
delegado 65: ;4.1;1.01505037E8
delegado 66: ;3.8;9.976765E7
delegado 67: ;3.8;9.9389988E7
delegado 68: ;3.8;9.7939321E7
delegado 69: ;3.8;9.9131794E7
delegado 70: ;3.8;9.9703284E7
delegado 71: ;3.8;1.00422522E8
delegado 72: ;6.5;1.00999619E8
delegado 73: ;6.5;1.0107325E8
delegado 74: ;6.5;1.00328655E8
delegado 75: ;6.5;9.9986103E7
delegado 76: ;6.5;1.00011947E8
delegado 77: ;6.5;9.9980739E7
delegado 78: ;8.3;9.8601264E7
delegado 79: ;8.3;9.8540311E7
delegado 80: ;8.3;1.0152186E8
delegado 81: ;8.3;9.9225905E7
delegado 82: ;8.3;1.0161402E8
delegado 83: ;8.3;9.9841523E7
delegado 84: ;1.3;1.01725197E8
delegado 85: ;1.3;8.9642721E7
delegado 86: ;1.3;1.0047226E8
delegado 87: ;1.3;1.00319147E8
delegado 88: ;1.3;1.00307201E8
delegado 89: ;1.3;1.01089585E8
delegado 90: ;10.7;1.01547704E8
delegado 91: ;10.7;1.00384975E8
delegado 92: ;10.7;1.0151991E8
delegado 93: ;10.7;1.01191742E8
delegado 94: ;10.7;1.00631467E8
delegado 95: ;10.7;1.00535406E8
delegado 96: ;7.3;1.00363764E8
delegado 97: ;7.3;1.02351788E8
delegado 98: ;7.3;1.01548679E8
delegado 99: ;7.3;1.02467841E8
delegado 100: ;7.3;1.01145661E8
delegado 101: ;7.3;9.8781439E7
delegado 102: ;9.4;1.01840519E8
delegado 103: ;9.4;1.00518827E8
delegado 104: ;9.4;1.02562196E8
delegado 105: ;9.4;1.00469578E8
delegado 106: ;9.4;9.6381621E7
delegado 107: ;9.4;1.00831635E8
delegado 108: ;10.4;1.01886355E8
delegado 109: ;10.4;1.01674728E8
delegado 110: ;10.4;1.00679498E8
delegado 111: ;10.4;1.0062976E8
delegado 112: ;10.4;1.00850896E8
delegado 113: ;10.4;9.7000897E7
delegado 114: ;7.1;8.7442583E7
delegado 115: ;7.1;1.02799422E8
delegado 116: ;7.1;9.8279923E7
delegado 117: ;7.1;1.01714713E8
delegado 118: ;7.1;1.02263773E8
delegado 119: ;7.1;1.01583787E8
delegado 120: ;10.1;1.00595383E8
delegado 121: ;10.1;9.8761934E7
delegado 122: ;10.1;8.7518896E7
delegado 123: ;10.1;1.02734569E8
delegado 124: ;10.1;1.00258682E8
delegado 125: ;10.1;1.01115186E8
delegado 126: ;8.1;9.7331015E7
delegado 127: ;8.1;1.01312671E8
delegado 128: ;8.1;1.01889524E8
delegado 129: ;8.1;1.01781273E8
delegado 130: ;8.1;8.7718576E7
delegado 131: ;8.1;8.7342133E7
delegado 132: ;7.9;1.00621958E8
delegado 133: ;7.9;1.02916695E8
delegado 134: ;7.9;1.01171261E8
delegado 135: ;7.9;1.00639756E8
delegado 136: ;7.9;1.02239148E8
delegado 137: ;7.9;1.00522484E8
delegado 138: ;5.1;9.8656852E7
delegado 139: ;5.1;1.00178225E8
delegado 140: ;5.1;1.01748359E8
delegado 141: ;5.1;1.00028526E8
delegado 142: ;5.1;1.16738265E8
delegado 143: ;5.1;1.00354256E8
delegado 144: ;4.4;1.02378851E8
delegado 145: ;4.4;1.00922089E8
delegado 146: ;4.4;1.02164543E8
delegado 147: ;4.4;1.00867475E8
delegado 148: ;4.4;1.01342416E8
delegado 149: ;4.4;1.00913311E8
delegado 150: ;7.1;1.01062279E8
delegado 151: ;7.1;1.01053502E8
delegado 152: ;7.1;1.01509426E8
delegado 153: ;7.1;1.01766157E8
delegado 154: ;7.1;8.7086133E7
delegado 155: ;7.1;1.02518067E8
delegado 156: ;7.5;1.00850165E8
delegado 157: ;7.5;8.6544632E7
delegado 158: ;7.5;1.00839437E8
delegado 159: ;7.5;1.01053501E8
delegado 160: ;7.5;1.00416914E8
delegado 161: ;7.5;1.00772632E8
delegado 162: ;10.1;1.02374218E8
delegado 163: ;10.1;1.02147231E8
delegado 164: ;10.1;1.02589259E8
delegado 165: ;10.1;8.8173768E7
delegado 166: ;10.1;8.7086133E7
delegado 167: ;10.1;1.02027765E8
delegado 168: ;7.7;1.01638644E8
delegado 169: ;7.7;9.983933E7
delegado 170: ;7.7;1.02165517E8
delegado 171: ;7.7;1.02015087E8
delegado 173: ;7.7;8.9171925E7
delegado 172: ;7.7;1.01825403E8
delegado 174: ;3.9;8.7381631E7
delegado 175: ;3.9;1.01108603E8
delegado 176: ;3.9;8.7213402E7
delegado 177: ;3.9;1.00889173E8
delegado 178: ;3.9;1.00983284E8
delegado 179: ;3.9;1.00714118E8
delegado 180: ;7.4;1.00202362E8
delegado 181: ;7.4;1.01277806E8
delegado 182: ;7.4;8.790192E7
delegado 183: ;7.4;1.01898546E8
delegado 184: ;7.4;1.01347536E8
delegado 185: ;7.4;1.00382538E8
delegado 186: ;7.1;1.01165898E8
delegado 187: ;7.1;1.0228791E8
delegado 188: ;7.1;1.00686568E8
delegado 189: ;7.1;8.865383E7
delegado 190: ;7.1;9.9276129E7
delegado 191: ;7.1;9.9133744E7
delegado 192: ;4.8;9.9426072E7
delegado 193: ;4.8;1.01646203E8
delegado 194: ;4.8;1.0160695E8
delegado 195: ;4.8;9.6356264E7
delegado 196: ;4.8;1.01426774E8
delegado 197: ;4.8;1.0186685E8
delegado 198: ;5.9;9.9925882E7
delegado 199: ;5.9;1.01604999E8
delegado 200: ;5.9;1.0207994E8
delegado 201: ;5.9;1.01737631E8
delegado 202: ;5.9;9.9792275E7
delegado 203: ;5.9;9.6489872E7
delegado 204: ;9.6;1.02899141E8
delegado 205: ;9.6;8.7847063E7
delegado 206: ;9.6;1.01061303E8
delegado 207: ;9.6;8.7753928E7
delegado 208: ;9.6;1.01069349E8
delegado 209: ;9.6;8.8253006E7
delegado 210: ;13.2;8.75384E7
delegado 211: ;13.2;1.00607818E8
delegado 212: ;13.2;1.0018627E8
delegado 213: ;13.2;1.00488838E8
delegado 214: ;13.2;1.01408488E8
delegado 215: ;13.2;1.01104214E8
delegado 216: ;6.9;1.04614342E8
delegado 217: ;6.9;9.933123E7
delegado 218: ;6.9;9.9425096E7
delegado 219: ;6.9;1.01485532E8
delegado 220: ;6.9;1.02401282E8
delegado 221: ;6.9;1.01910736E8
delegado 222: ;5.2;1.01346317E8
delegado 223: ;5.2;1.01944382E8
delegado 224: ;5.2;1.01940481E8
delegado 225: ;5.2;1.01736656E8
delegado 226: ;5.2;1.01478705E8
delegado 227: ;5.2;1.02673129E8
delegado 228: ;0.0;1.00392778E8
delegado 229: ;0.0;8.696691E7
delegado 231: ;0.0;9.9678902E7
delegado 230: ;0.0;1.01678873E8
delegado 232: ;0.0;8.7113196E7
delegado 233: ;0.0;1.00956465E8
