delegado;memoria;tiempo
delegado 1: ;0.0;2.4506066E8
delegado 0: ;0.0;2.45035791E8
delegado 3: ;0.0;9.0045007E7
delegado 2: ;0.0;9.2543568E7
delegado 4: ;0.0;1.0103863E8
delegado 5: ;0.0;9.8529096E7
delegado 7: ;0.0;1.00080701E8
delegado 6: ;0.0;1.0070656E8
delegado 9: ;0.0;9.9058651E7
delegado 8: ;0.0;1.00873082E8
delegado 11: ;0.0;9.9722301E7
delegado 10: ;0.0;1.00286964E8
delegado 13: ;0.0;1.00059245E8
delegado 12: ;0.0;1.02125289E8
delegado 14: ;0.0;8.7506704E7
delegado 15: ;0.0;9.8198003E7
delegado 16: ;0.0;1.0021504E8
delegado 17: ;0.0;1.01401662E8
delegado 18: ;5.7;9.9399984E7
delegado 19: ;5.7;1.01040579E8
delegado 20: ;5.7;9.8986971E7
delegado 21: ;5.7;9.9481904E7
delegado 22: ;5.7;1.01103726E8
delegado 23: ;5.7;1.01968276E8
delegado 24: ;4.4;9.8975024E7
delegado 25: ;4.4;9.7618224E7
delegado 26: ;4.4;1.01076176E8
delegado 27: ;4.4;1.00410576E8
delegado 28: ;4.4;9.9877364E7
delegado 29: ;4.4;9.8589317E7
delegado 30: ;5.2;9.8943328E7
delegado 31: ;5.2;1.00211383E8
delegado 32: ;5.2;1.01544534E8
delegado 33: ;5.2;1.01459688E8
delegado 34: ;5.2;1.02077746E8
delegado 35: ;5.2;1.00553935E8
delegado 36: ;5.9;9.6589102E7
delegado 37: ;5.9;9.4185871E7
delegado 38: ;5.9;9.9613074E7
delegado 39: ;5.9;1.02179903E8
delegado 40: ;5.9;1.01328762E8
delegado 41: ;5.9;9.769161E7
delegado 42: ;7.6;9.8797287E7
delegado 43: ;7.6;9.8882864E7
delegado 44: ;7.6;9.9412418E7
delegado 45: ;7.6;1.00381806E8
delegado 47: ;7.6;8.7888267E7
delegado 46: ;7.6;9.839427E7
delegado 49: ;0.0;9.9642575E7
delegado 48: ;0.0;9.8347215E7
delegado 50: ;0.0;1.01443841E8
delegado 51: ;0.0;9.7874223E7
delegado 53: ;0.0;9.7661865E7
delegado 52: ;0.0;9.9657691E7
delegado 54: ;4.6;8.8248618E7
delegado 55: ;4.6;8.8557524E7
delegado 56: ;4.6;1.00045105E8
delegado 57: ;4.6;9.9707916E7
delegado 58: ;4.6;9.7944441E7
delegado 59: ;4.6;9.990272E7
delegado 60: ;4.1;1.00465677E8
delegado 61: ;4.1;9.9356343E7
delegado 62: ;4.1;9.9876632E7
delegado 63: ;4.1;9.9486293E7
delegado 64: ;4.1;1.01493578E8
delegado 65: ;4.1;1.01461883E8
delegado 66: ;2.0;1.01495041E8
delegado 67: ;2.0;1.01113479E8
delegado 68: ;2.0;1.01306088E8
delegado 69: ;2.0;1.00087528E8
delegado 70: ;2.0;9.738953E7
delegado 71: ;2.0;9.9607954E7
delegado 72: ;5.5;1.00410819E8
delegado 73: ;5.5;9.9086445E7
delegado 74: ;5.5;9.9465081E7
delegado 75: ;5.5;1.00322073E8
delegado 76: ;5.5;1.00343771E8
delegado 77: ;5.5;9.9193722E7
delegado 78: ;6.2;9.9394621E7
delegado 79: ;6.2;1.00234788E8
delegado 80: ;6.2;1.02384946E8
delegado 81: ;6.2;1.00247711E8
delegado 82: ;6.2;1.01207833E8
delegado 83: ;6.2;9.9964647E7
delegado 84: ;3.5;1.00705585E8
delegado 85: ;3.5;1.02484908E8
delegado 86: ;3.5;1.02407133E8
delegado 87: ;3.5;1.01906348E8
delegado 88: ;3.5;1.00976701E8
delegado 89: ;3.5;1.02841114E8
delegado 90: ;0.0;1.03024946E8
delegado 91: ;0.0;8.7226811E7
delegado 92: ;0.0;8.7533036E7
delegado 93: ;0.0;1.02165761E8
delegado 94: ;0.0;9.0504832E7
delegado 95: ;0.0;8.879085E7
delegado 96: ;7.3;1.01555994E8
delegado 97: ;7.3;1.01472123E8
delegado 98: ;7.3;9.9222978E7
delegado 99: ;7.3;1.01573304E8
delegado 100: ;7.3;1.00442027E8
delegado 101: ;7.3;1.00614644E8
delegado 102: ;8.6;1.00293303E8
delegado 103: ;8.6;1.02804299E8
delegado 104: ;8.6;1.00354987E8
delegado 105: ;8.6;9.9331718E7
delegado 106: ;8.6;1.02371537E8
delegado 107: ;8.6;8.752304E7
delegado 108: ;6.7;8.7327992E7
delegado 109: ;6.7;1.01698378E8
delegado 110: ;6.7;1.01811262E8
delegado 111: ;6.7;1.02031423E8
delegado 112: ;6.7;1.01097143E8
delegado 113: ;6.7;1.01488946E8
delegado 114: ;3.6;8.692083E7
delegado 115: ;3.6;1.01216611E8
delegado 116: ;3.6;1.00410819E8
delegado 117: ;3.6;1.01830523E8
delegado 118: ;3.6;1.02420543E8
delegado 119: ;3.6;1.02040931E8
delegado 120: ;5.8;9.7467793E7
delegado 121: ;5.8;1.00024381E8
delegado 122: ;5.8;1.00715338E8
delegado 123: ;5.8;1.02557563E8
delegado 124: ;5.8;1.02070188E8
delegado 125: ;5.8;1.02310828E8
delegado 126: ;3.8;9.1937946E7
delegado 127: ;3.8;1.01755186E8
delegado 128: ;3.8;1.01109821E8
delegado 129: ;3.8;1.00876252E8
delegado 130: ;3.8;1.02122363E8
delegado 131: ;3.8;1.00900389E8
delegado 132: ;3.5;8.7063946E7
delegado 133: ;3.5;1.01525273E8
delegado 134: ;3.5;1.01247087E8
delegado 135: ;3.5;8.7733204E7
delegado 136: ;3.5;1.00527116E8
delegado 137: ;3.5;1.00786287E8
delegado 138: ;4.8;1.01665707E8
delegado 139: ;4.8;9.9861273E7
delegado 140: ;4.8;1.02330577E8
delegado 141: ;4.8;1.02011186E8
delegado 142: ;4.8;1.02058241E8
delegado 143: ;4.8;1.02027765E8
delegado 144: ;3.8;1.01031315E8
delegado 145: ;3.8;8.7977013E7
delegado 146: ;3.8;1.00346209E8
delegado 147: ;3.8;1.02087499E8
delegado 148: ;3.8;1.01648397E8
delegado 149: ;3.8;1.00918187E8
delegado 150: ;5.9;1.01620847E8
delegado 151: ;5.9;1.0250807E8
delegado 153: ;5.9;8.756083E7
delegado 152: ;5.9;1.02588771E8
delegado 155: ;5.9;1.00512732E8
delegado 154: ;5.9;1.01415072E8
delegado 156: ;5.3;8.6861341E7
delegado 157: ;5.3;1.01676679E8
delegado 158: ;5.3;8.1262008E7
delegado 159: ;5.3;9.097246E7
delegado 160: ;5.3;9.5986405E7
delegado 161: ;5.3;1.02149914E8
delegado 162: ;8.7;1.02138698E8
delegado 163: ;8.7;1.02067993E8
delegado 164: ;8.7;1.018137E8
delegado 165: ;8.7;1.02053122E8
delegado 166: ;8.7;1.02379339E8
delegado 167: ;8.7;1.00947689E8
delegado 168: ;10.3;1.00255512E8
delegado 169: ;10.3;1.00580023E8
delegado 170: ;10.3;1.0162938E8
delegado 171: ;10.3;1.00557593E8
delegado 172: ;10.3;1.00673646E8
delegado 173: ;10.3;9.6201689E7
delegado 174: ;8.3;1.00865524E8
delegado 175: ;8.3;1.01643765E8
delegado 176: ;8.3;1.02039468E8
delegado 177: ;8.3;9.9896138E7
delegado 178: ;8.3;9.8740967E7
delegado 179: ;8.3;1.01299506E8
delegado 180: ;6.6;1.00906972E8
delegado 181: ;6.6;9.9932221E7
delegado 182: ;6.6;1.02943026E8
delegado 183: ;6.6;1.01174431E8
delegado 184: ;6.6;1.00962317E8
delegado 185: ;6.6;1.01147856E8
delegado 186: ;6.9;1.00487375E8
delegado 187: ;6.9;1.00016579E8
delegado 188: ;6.9;1.0071802E8
delegado 189: ;6.9;9.8485211E7
delegado 190: ;6.9;1.01510889E8
delegado 191: ;6.9;9.8746818E7
delegado 192: ;9.3;9.9206643E7
delegado 193: ;9.3;1.02459065E8
delegado 194: ;9.3;1.02310096E8
delegado 195: ;9.3;9.8761203E7
delegado 196: ;9.3;9.460498E7
delegado 197: ;9.3;1.00856991E8
delegado 198: ;8.7;1.01547216E8
delegado 199: ;8.7;1.01138835E8
delegado 200: ;8.7;1.01545022E8
delegado 201: ;8.7;1.00618789E8
delegado 202: ;8.7;1.01340222E8
delegado 203: ;8.7;1.00127269E8
delegado 204: ;9.7;1.00418621E8
delegado 205: ;9.7;1.00975482E8
delegado 206: ;9.7;1.0235447E8
delegado 207: ;9.7;1.02858181E8
delegado 208: ;9.7;9.9476297E7
delegado 209: ;9.7;9.9205425E7
delegado 210: ;3.1;9.9640136E7
delegado 211: ;3.1;9.9549928E7
delegado 212: ;3.1;8.7795375E7
delegado 213: ;3.1;9.1069983E7
delegado 214: ;3.1;9.9512137E7
delegado 215: ;3.1;1.00394727E8
delegado 216: ;4.4;1.00229425E8
delegado 217: ;4.4;9.5225475E7
delegado 218: ;4.4;1.00502736E8
delegado 219: ;4.4;1.00043642E8
delegado 220: ;4.4;9.8214338E7
delegado 221: ;4.4;1.00614644E8
delegado 222: ;1.3;9.8622963E7
delegado 223: ;1.3;9.4192941E7
delegado 224: ;1.3;9.8757789E7
delegado 225: ;1.3;1.00435444E8
delegado 226: ;1.3;1.00329387E8
delegado 227: ;1.3;1.00483963E8
delegado 228: ;1.0;1.0218746E8
delegado 229: ;1.0;1.02026546E8
delegado 230: ;1.0;1.01271224E8
delegado 231: ;1.0;1.02671666E8
delegado 232: ;1.0;9.8660998E7
delegado 233: ;1.0;9.829382E7
delegado 234: ;3.2;9.97184E7
delegado 235: ;3.2;1.01199544E8
delegado 236: ;3.2;9.9199816E7
