delegado;memoria;tiempo
delegado 0: ;0.0;2.5928354E8
delegado 1: ;0.0;2.59309628E8
delegado 2: ;0.0;1.01163216E8
delegado 3: ;0.0;9.8920654E7
delegado 5: ;0.0;1.00022674E8
delegado 4: ;0.0;9.7702094E7
delegado 7: ;0.0;9.8581515E7
delegado 6: ;0.0;9.9895161E7
delegado 8: ;0.0;1.01825403E8
delegado 9: ;0.0;9.9822262E7
delegado 10: ;0.0;1.01031071E8
delegado 11: ;0.0;9.9115215E7
delegado 13: ;0.0;9.8449614E7
delegado 12: ;0.0;1.00079482E8
delegado 14: ;0.0;9.9470445E7
delegado 15: ;0.0;9.8897248E7
delegado 17: ;0.0;1.03410409E8
delegado 16: ;0.0;1.05441588E8
delegado 18: ;0.0;1.01299262E8
delegado 19: ;0.0;9.8617842E7
delegado 20: ;0.0;1.01009128E8
delegado 21: ;0.0;9.7355153E7
delegado 22: ;0.0;1.00293791E8
delegado 23: ;0.0;9.8652464E7
delegado 24: ;0.0;9.832966E7
delegado 25: ;0.0;9.8443031E7
delegado 27: ;0.0;1.00171155E8
delegado 26: ;0.0;1.00871619E8
delegado 29: ;0.0;9.9315382E7
delegado 28: ;0.0;1.00056076E8
delegado 30: ;0.0;9.8085606E7
delegado 31: ;0.0;9.7395869E7
delegado 32: ;0.0;9.8720974E7
delegado 33: ;0.0;9.6566672E7
delegado 35: ;0.0;1.00705098E8
delegado 34: ;0.0;1.0029696E8
delegado 36: ;3.7;1.02047514E8
delegado 37: ;3.7;1.08742527E8
delegado 38: ;3.7;1.00758736E8
delegado 39: ;3.7;9.517842E7
delegado 40: ;3.7;9.9701821E7
delegado 41: ;3.7;9.7561416E7
delegado 43: ;0.0;1.00178224E8
delegado 42: ;0.0;9.5685788E7
delegado 44: ;0.0;1.00916725E8
delegado 45: ;0.0;9.9216639E7
delegado 46: ;0.0;9.9941974E7
delegado 47: ;0.0;9.4593277E7
delegado 48: ;0.0;9.853251E7
delegado 49: ;0.0;9.6616409E7
delegado 50: ;0.0;9.9568701E7
delegado 51: ;0.0;9.7744517E7
delegado 53: ;0.0;9.1288192E7
delegado 52: ;0.0;9.3445665E7
delegado 54: ;0.0;1.01554774E8
delegado 55: ;0.0;1.00740207E8
delegado 56: ;0.0;9.9617463E7
delegado 57: ;0.0;9.3906221E7
delegado 59: ;0.0;9.6705888E7
delegado 58: ;0.0;9.8480334E7
delegado 60: ;0.0;1.01512351E8
delegado 61: ;0.0;9.8584685E7
delegado 62: ;0.0;1.02098226E8
delegado 63: ;0.0;1.00203337E8
delegado 65: ;0.0;9.8012464E7
delegado 64: ;0.0;9.4163684E7
delegado 66: ;7.8;8.7493295E7
delegado 67: ;7.8;1.01139078E8
delegado 68: ;7.8;1.01886111E8
delegado 69: ;7.8;1.00058758E8
delegado 70: ;7.8;1.02188191E8
delegado 71: ;7.8;1.00581486E8
delegado 72: ;8.3;9.9541394E7
delegado 73: ;8.3;1.00979871E8
delegado 74: ;8.3;1.0246906E8
delegado 75: ;8.3;1.0209847E8
delegado 76: ;8.3;1.02351788E8
delegado 77: ;8.3;1.01713494E8
delegado 78: ;7.2;9.951555E7
delegado 79: ;7.2;1.00823346E8
delegado 80: ;7.2;1.01762744E8
delegado 81: ;7.2;1.01709837E8
delegado 82: ;7.2;1.00527361E8
delegado 83: ;7.2;1.00642194E8
delegado 84: ;9.0;9.9031832E7
delegado 85: ;9.0;1.01246842E8
delegado 86: ;9.0;8.9819727E7
delegado 87: ;9.0;1.03011781E8
delegado 88: ;9.0;1.01772009E8
delegado 89: ;9.0;1.00854309E8
delegado 90: ;7.7;1.00798476E8
delegado 91: ;7.7;1.01328762E8
delegado 92: ;7.7;1.00748008E8
delegado 93: ;7.7;9.9961478E7
delegado 94: ;7.7;1.02394942E8
delegado 95: ;7.7;9.894089E7
delegado 96: ;8.6;9.9637942E7
delegado 97: ;8.6;1.00866499E8
delegado 98: ;8.6;9.9189089E7
delegado 99: ;8.6;1.01879285E8
delegado 100: ;8.6;1.01598903E8
delegado 101: ;8.6;1.01805166E8
delegado 102: ;6.8;1.00950614E8
delegado 103: ;6.8;1.00922088E8
delegado 104: ;6.8;1.00327192E8
delegado 105: ;6.8;1.01300968E8
delegado 106: ;6.8;1.02345449E8
delegado 107: ;6.8;8.7280693E7
delegado 108: ;2.1;1.01941457E8
delegado 109: ;2.1;1.01305113E8
delegado 110: ;2.1;1.00688762E8
delegado 111: ;2.1;1.00908922E8
delegado 112: ;2.1;1.01483826E8
delegado 113: ;2.1;1.01581837E8
delegado 115: ;0.0;8.7293371E7
delegado 114: ;0.0;1.00024625E8
delegado 117: ;0.0;1.00476648E8
delegado 116: ;0.0;1.01379231E8
delegado 118: ;0.0;8.6517813E7
delegado 119: ;0.0;1.01757868E8
delegado 120: ;6.1;1.02460284E8
delegado 121: ;6.1;1.02471498E8
delegado 122: ;6.1;1.00974751E8
delegado 123: ;6.1;1.00323535E8
delegado 124: ;6.1;1.00423741E8
delegado 125: ;6.1;1.00594164E8
delegado 126: ;6.5;1.01179307E8
delegado 127: ;6.5;1.01444816E8
delegado 128: ;6.5;1.02126508E8
delegado 129: ;6.5;1.02068968E8
delegado 130: ;6.5;1.00314758E8
delegado 131: ;6.5;1.0120759E8
delegado 132: ;7.1;8.7454286E7
delegado 133: ;7.1;1.02764802E8
delegado 134: ;7.1;1.00079969E8
