delegado;memoria;tiempo
delegado 0: ;0.0;2.57098762E8
delegado 1: ;0.0;2.57040492E8
delegado 3: ;0.0;8.9104877E7
delegado 2: ;0.0;9.1513961E7
delegado 4: ;0.0;1.00571003E8
delegado 5: ;0.0;1.02366173E8
delegado 6: ;0.0;1.01058622E8
delegado 7: ;0.0;9.6122451E7
delegado 9: ;0.0;1.01502599E8
delegado 8: ;0.0;1.0336945E8
delegado 10: ;0.0;8.9170706E7
delegado 11: ;0.0;8.8040648E7
delegado 12: ;0.0;1.00577829E8
delegado 13: ;0.0;9.8986239E7
delegado 15: ;0.0;1.00697539E8
delegado 14: ;0.0;1.02683369E8
delegado 17: ;0.0;9.8640761E7
delegado 16: ;0.0;1.01195399E8
delegado 18: ;7.8;8.9605418E7
delegado 19: ;7.8;1.0308468E8
delegado 20: ;7.8;1.00577829E8
delegado 21: ;7.8;1.02739689E8
delegado 22: ;7.8;1.0137533E8
delegado 23: ;7.8;1.04878631E8
delegado 24: ;7.6;9.9602347E7
delegado 25: ;7.6;9.7197652E7
delegado 26: ;7.6;9.8997942E7
delegado 27: ;7.6;9.983616E7
delegado 28: ;7.6;1.0058173E8
delegado 29: ;7.6;9.9527741E7
delegado 30: ;5.9;9.9517501E7
delegado 31: ;5.9;9.956163E7
delegado 32: ;5.9;1.01795414E8
delegado 33: ;5.9;9.7662353E7
delegado 34: ;5.9;1.00477379E8
delegado 35: ;5.9;9.9945874E7
delegado 37: ;0.0;1.01617921E8
delegado 36: ;0.0;1.17186875E8
delegado 39: ;0.0;9.9376579E7
delegado 38: ;0.0;1.01210759E8
delegado 41: ;0.0;1.00001463E8
delegado 40: ;0.0;1.00013653E8
delegado 43: ;0.0;8.7732473E7
delegado 42: ;0.0;8.7697851E7
delegado 44: ;0.0;8.6658003E7
delegado 45: ;0.0;9.6477194E7
delegado 46: ;0.0;8.8974439E7
delegado 47: ;0.0;1.00305981E8
delegado 48: ;4.7;1.00412282E8
delegado 49: ;4.7;9.3887935E7
delegado 50: ;4.7;9.9109608E7
delegado 51: ;4.7;9.999878E7
delegado 52: ;4.7;1.01202225E8
delegado 53: ;4.7;9.4271204E7
delegado 54: ;8.6;1.01647665E8
delegado 55: ;8.6;1.003328E8
delegado 56: ;8.6;1.00790431E8
delegado 57: ;8.6;1.00643901E8
delegado 58: ;8.6;9.8458148E7
delegado 59: ;8.6;1.01252451E8
delegado 60: ;4.8;1.01970957E8
delegado 61: ;4.8;1.02433708E8
delegado 62: ;4.8;1.0121978E8
delegado 63: ;4.8;1.01289997E8
delegado 64: ;4.8;9.4107852E7
delegado 65: ;4.8;1.02544885E8
delegado 66: ;4.4;9.9894674E7
delegado 67: ;4.4;1.00817494E8
delegado 68: ;4.4;1.0285428E8
delegado 69: ;4.4;1.00438126E8
delegado 70: ;4.4;9.9409736E7
delegado 71: ;4.4;9.4844157E7
delegado 72: ;4.6;1.00936473E8
delegado 73: ;4.6;9.9308556E7
delegado 74: ;4.6;1.00734842E8
delegado 75: ;4.6;9.7988814E7
delegado 76: ;4.6;9.4388233E7
delegado 77: ;4.6;9.8876769E7
delegado 78: ;7.2;1.01979978E8
delegado 79: ;7.2;1.02609738E8
delegado 80: ;7.2;1.01715201E8
delegado 81: ;7.2;9.9984153E7
delegado 82: ;7.2;1.01208808E8
delegado 83: ;7.2;1.0041984E8
delegado 84: ;2.8;1.00333044E8
delegado 85: ;2.8;9.9744975E7
delegado 86: ;2.8;9.7281766E7
delegado 87: ;2.8;9.8801431E7
delegado 88: ;2.8;1.00706316E8
delegado 89: ;2.8;1.00224548E8
delegado 90: ;5.1;9.9324404E7
delegado 91: ;5.1;9.7619443E7
delegado 92: ;5.1;1.0151869E8
delegado 93: ;5.1;9.9212982E7
delegado 94: ;5.1;9.9721081E7
delegado 95: ;5.1;9.9431679E7
delegado 96: ;4.5;1.00827978E8
delegado 97: ;4.5;1.00544671E8
delegado 98: ;4.5;9.7929081E7
delegado 99: ;4.5;1.14665395E8
delegado 100: ;4.5;8.7317509E7
delegado 101: ;4.5;1.01725441E8
delegado 102: ;6.4;9.9592106E7
delegado 103: ;6.4;1.00920138E8
delegado 104: ;6.4;9.9707429E7
delegado 105: ;6.4;9.8796799E7
delegado 106: ;6.4;9.829894E7
delegado 107: ;6.4;9.929539E7
delegado 108: ;3.8;9.9063771E7
delegado 109: ;3.8;1.14329182E8
delegado 110: ;3.8;1.00832854E8
delegado 111: ;3.8;1.01555993E8
delegado 112: ;3.8;1.01408976E8
delegado 113: ;3.8;1.02681663E8
delegado 114: ;5.8;9.8567375E7
delegado 115: ;5.8;1.00408137E8
delegado 116: ;5.8;1.0014531E8
delegado 117: ;5.8;1.00989624E8
delegado 118: ;5.8;9.912643E7
delegado 119: ;5.8;1.00394484E8
delegado 120: ;4.8;1.0011459E8
delegado 121: ;4.8;1.01385326E8
delegado 122: ;4.8;9.9373409E7
delegado 123: ;4.8;9.9255406E7
delegado 124: ;4.8;9.9172998E7
delegado 125: ;4.8;9.9098148E7
delegado 126: ;3.9;9.9671344E7
delegado 127: ;3.9;9.8604921E7
delegado 128: ;3.9;1.00435688E8
delegado 129: ;3.9;1.00472503E8
delegado 130: ;3.9;9.8768518E7
delegado 131: ;3.9;1.02046538E8
delegado 132: ;7.2;9.8981363E7
delegado 133: ;7.2;1.00747276E8
delegado 134: ;7.2;9.988736E7
delegado 135: ;7.2;1.0053882E8
delegado 136: ;7.2;9.9468983E7
delegado 137: ;7.2;1.01860512E8
delegado 138: ;4.8;9.9551878E7
delegado 139: ;4.8;9.9822262E7
delegado 140: ;4.8;1.0025405E8
delegado 141: ;4.8;9.9241264E7
delegado 142: ;4.8;1.0077824E8
delegado 143: ;4.8;8.7371147E7
delegado 144: ;7.9;1.00699002E8
delegado 145: ;7.9;1.01241479E8
delegado 146: ;7.9;1.0004096E8
delegado 147: ;7.9;1.00500541E8
delegado 148: ;7.9;1.00790918E8
delegado 149: ;7.9;1.00039741E8
delegado 150: ;2.8;9.9339032E7
delegado 151: ;2.8;1.00471772E8
delegado 152: ;2.8;9.7249096E7
delegado 153: ;2.8;9.9063284E7
delegado 154: ;2.8;1.00104107E8
delegado 155: ;2.8;9.7913233E7
delegado 156: ;4.8;9.9014765E7
delegado 157: ;4.8;9.9954164E7
delegado 158: ;4.8;1.01175407E8
delegado 159: ;4.8;9.9084739E7
delegado 160: ;4.8;1.00557593E8
delegado 161: ;4.8;9.9860053E7
delegado 162: ;3.1;9.8422307E7
delegado 163: ;3.1;9.9278323E7
delegado 164: ;3.1;9.8765348E7
delegado 165: ;3.1;1.01845883E8
delegado 166: ;3.1;1.0082359E8
delegado 167: ;3.1;1.00753859E8
delegado 168: ;3.5;9.8769493E7
delegado 169: ;3.5;9.9870293E7
delegado 170: ;3.5;1.00728747E8
delegado 171: ;3.5;9.2934639E7
delegado 172: ;3.5;9.9855421E7
delegado 173: ;3.5;9.9104731E7
delegado 174: ;4.1;9.9004281E7
delegado 175: ;4.1;1.01028633E8
delegado 176: ;4.1;9.0475087E7
delegado 177: ;4.1;9.8542019E7
delegado 178: ;4.1;9.8934796E7
delegado 179: ;4.1;9.9649401E7
delegado 180: ;2.1;1.01812481E8
delegado 181: ;2.1;1.00324998E8
delegado 182: ;2.1;9.3885498E7
delegado 183: ;2.1;9.10634E7
delegado 184: ;2.1;9.7716966E7
delegado 185: ;2.1;9.9739611E7
delegado 186: ;3.0;1.01089098E8
delegado 187: ;3.0;9.8679283E7
delegado 188: ;3.0;1.00561737E8
delegado 189: ;3.0;1.00178713E8
delegado 190: ;3.0;9.8804114E7
delegado 191: ;3.0;9.9496045E7
delegado 192: ;4.8;9.8184837E7
delegado 193: ;4.8;1.00875277E8
delegado 194: ;4.8;9.9347321E7
delegado 195: ;4.8;1.00412282E8
delegado 196: ;4.8;1.01990219E8
delegado 197: ;4.8;1.01564771E8
delegado 198: ;9.7;9.9420708E7
delegado 199: ;9.7;1.01076663E8
delegado 200: ;9.7;8.7481104E7
delegado 201: ;9.7;1.01553311E8
delegado 202: ;9.7;1.01558919E8
delegado 203: ;9.7;9.8805332E7
