delegado;memoria;tiempo
delegado 0: ;0.0;2.62083207E8
delegado 1: ;0.0;2.62129775E8
delegado 3: ;0.0;9.6339197E7
delegado 2: ;0.0;9.7184242E7
delegado 5: ;0.0;9.8319664E7
delegado 4: ;0.0;1.0014653E8
delegado 6: ;0.0;1.00283551E8
delegado 7: ;0.0;9.9493851E7
delegado 9: ;0.0;9.8664654E7
delegado 8: ;0.0;1.00607817E8
delegado 11: ;0.0;9.6180234E7
delegado 10: ;0.0;9.8991116E7
delegado 12: ;0.0;1.01168092E8
delegado 13: ;0.0;9.930051E7
delegado 14: ;0.0;1.02511483E8
delegado 15: ;0.0;9.7723062E7
delegado 16: ;0.0;1.00857966E8
delegado 17: ;0.0;1.00905997E8
delegado 19: ;0.0;1.00088503E8
delegado 18: ;0.0;1.01901715E8
delegado 20: ;0.0;1.01551605E8
delegado 21: ;0.0;9.8595656E7
delegado 23: ;0.0;9.5725773E7
delegado 22: ;0.0;9.9482149E7
delegado 24: ;0.0;1.00298179E8
delegado 25: ;0.0;9.9087664E7
delegado 27: ;0.0;9.9484342E7
delegado 26: ;0.0;1.01117623E8
delegado 28: ;0.0;1.00384732E8
delegado 29: ;0.0;9.970621E7
delegado 31: ;0.0;9.892675E7
delegado 30: ;0.0;1.00275505E8
delegado 33: ;0.0;1.00035352E8
delegado 32: ;0.0;1.02000946E8
delegado 34: ;0.0;9.9856883E7
delegado 35: ;0.0;9.9178605E7
delegado 36: ;0.0;1.01879285E8
delegado 37: ;0.0;9.4443822E7
delegado 38: ;0.0;1.01138591E8
delegado 39: ;0.0;9.9234194E7
delegado 41: ;0.0;9.9173729E7
delegado 40: ;0.0;9.9806903E7
delegado 42: ;0.0;9.4775646E7
delegado 43: ;0.0;9.9100098E7
delegado 44: ;0.0;9.8595413E7
delegado 45: ;0.0;9.6861926E7
delegado 46: ;0.0;8.8076976E7
delegado 47: ;0.0;9.9598933E7
delegado 48: ;4.6;1.00285989E8
delegado 49: ;4.6;1.01169068E8
delegado 50: ;4.6;1.01050088E8
delegado 51: ;4.6;1.00644876E8
delegado 52: ;4.6;9.9738636E7
delegado 53: ;4.6;9.9163245E7
delegado 54: ;6.2;1.00279406E8
delegado 55: ;6.2;1.00291597E8
delegado 56: ;6.2;9.7962482E7
delegado 57: ;6.2;9.9953432E7
delegado 58: ;6.2;8.7722964E7
delegado 59: ;6.2;1.02199163E8
delegado 60: ;4.6;1.00607086E8
delegado 61: ;4.6;9.9268327E7
delegado 62: ;4.6;1.00610987E8
delegado 63: ;4.6;9.6820234E7
delegado 64: ;4.6;9.8502033E7
delegado 65: ;4.6;9.9944899E7
delegado 66: ;3.8;1.00846263E8
delegado 67: ;3.8;1.00913311E8
delegado 68: ;3.8;9.8518856E7
delegado 69: ;3.8;1.00120198E8
delegado 70: ;3.8;1.0093818E8
delegado 71: ;3.8;1.01574767E8
delegado 72: ;6.2;1.00402774E8
delegado 73: ;6.2;9.8926018E7
delegado 74: ;6.2;9.9642087E7
delegado 75: ;6.2;9.8366476E7
delegado 76: ;6.2;1.00289159E8
delegado 77: ;6.2;1.00613425E8
delegado 78: ;5.5;9.764041E7
delegado 79: ;5.5;9.9766187E7
delegado 80: ;5.5;1.00893075E8
delegado 81: ;5.5;9.8789729E7
delegado 82: ;5.5;1.03174402E8
delegado 83: ;5.5;8.7725402E7
delegado 84: ;5.2;1.01041799E8
delegado 85: ;5.2;1.01609144E8
delegado 86: ;5.2;1.01932436E8
delegado 87: ;5.2;1.01708375E8
delegado 88: ;5.2;1.00090453E8
delegado 89: ;5.2;1.00800183E8
delegado 90: ;5.5;1.01016442E8
delegado 91: ;5.5;1.02263773E8
delegado 92: ;5.5;8.8177181E7
delegado 93: ;5.5;1.00970362E8
delegado 94: ;5.5;1.01732511E8
delegado 95: ;5.5;1.02482226E8
delegado 96: ;4.0;8.683574E7
delegado 97: ;4.0;8.7365051E7
delegado 98: ;4.0;1.0074557E8
delegado 99: ;4.0;9.8380372E7
delegado 100: ;4.0;8.7946781E7
delegado 101: ;4.0;8.6194034E7
delegado 102: ;4.0;8.3447761E7
delegado 103: ;4.0;1.01198325E8
delegado 104: ;4.0;8.9203377E7
delegado 105: ;4.0;1.0115639E8
delegado 106: ;4.0;1.01638157E8
delegado 107: ;4.0;1.01343635E8
delegado 108: ;3.3;1.0213748E8
delegado 109: ;3.3;1.0227255E8
delegado 110: ;3.3;1.02147963E8
delegado 111: ;3.3;1.02000214E8
delegado 112: ;3.3;8.7215839E7
delegado 113: ;3.3;1.02316436E8
delegado 114: ;3.9;8.6589736E7
delegado 115: ;3.9;1.005888E8
delegado 116: ;3.9;1.01714957E8
delegado 117: ;3.9;1.01637182E8
delegado 118: ;3.9;1.02287423E8
delegado 119: ;3.9;8.7422591E7
delegado 120: ;6.6;1.03018364E8
delegado 121: ;6.6;1.00314515E8
delegado 122: ;6.6;1.01663758E8
delegado 123: ;6.6;1.02306683E8
delegado 124: ;6.6;1.00514195E8
delegado 125: ;6.6;8.7310681E7
delegado 126: ;4.4;9.8964784E7
