delegado;memoria;tiempo
delegado 0: ;0.0;2.59994978E8
delegado 1: ;0.0;2.59944021E8
delegado 2: ;0.0;9.7081842E7
delegado 3: ;0.0;9.6318718E7
delegado 5: ;0.0;8.9878973E7
delegado 4: ;0.0;9.2669131E7
delegado 7: ;0.0;1.00722408E8
delegado 6: ;0.0;1.016857E8
delegado 8: ;0.0;9.862979E7
delegado 9: ;0.0;9.9104E7
delegado 11: ;0.0;1.00595384E8
delegado 10: ;0.0;1.02413959E8
delegado 12: ;0.0;9.8169233E7
delegado 13: ;0.0;9.6528394E7
delegado 14: ;0.0;1.00118491E8
delegado 15: ;0.0;9.9564069E7
delegado 17: ;0.0;1.00000732E8
delegado 16: ;0.0;1.01737632E8
delegado 18: ;0.0;1.01730561E8
delegado 19: ;0.0;9.6909713E7
delegado 21: ;0.0;9.2694974E7
delegado 20: ;0.0;9.4437726E7
delegado 23: ;0.0;1.00510293E8
delegado 22: ;0.0;1.00477624E8
delegado 24: ;6.3;1.02354226E8
delegado 25: ;6.3;1.00181882E8
delegado 27: ;6.3;9.8487405E7
delegado 26: ;6.3;1.01290972E8
delegado 29: ;6.3;9.8452784E7
delegado 28: ;6.3;1.00263802E8
delegado 31: ;0.0;9.7621149E7
delegado 30: ;0.0;9.961283E7
delegado 33: ;0.0;9.7959313E7
delegado 32: ;0.0;1.0113469E8
delegado 35: ;0.0;9.7029423E7
delegado 34: ;0.0;9.756361E7
delegado 36: ;3.1;1.03245351E8
delegado 37: ;3.1;1.09624387E8
delegado 39: ;3.1;9.2775432E7
delegado 38: ;3.1;1.00268191E8
delegado 41: ;3.1;9.7904456E7
delegado 40: ;3.1;1.00948176E8
delegado 43: ;0.0;9.9015497E7
delegado 42: ;0.0;1.00850164E8
delegado 45: ;0.0;9.2850282E7
delegado 44: ;0.0;9.8551039E7
delegado 46: ;0.0;9.9163245E7
delegado 47: ;0.0;9.848009E7
delegado 49: ;0.0;9.7192532E7
delegado 48: ;0.0;9.8460099E7
delegado 51: ;0.0;9.8223359E7
delegado 50: ;0.0;9.2068627E7
delegado 53: ;0.0;9.724617E7
delegado 52: ;0.0;9.916739E7
delegado 54: ;5.3;8.7414789E7
delegado 55: ;5.3;1.02247925E8
delegado 56: ;5.3;1.03006905E8
delegado 57: ;5.3;1.01794683E8
